"","Source","Sink","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","SampleSize"
"508","sp14","sp23",2,-0.0220548168073159,NA,-0.0350488769823359,0,50
"509","sp14","sp32",2,NA,-0.0094867639499262,NA,0,50
"510","sp14","sp32",5,0.00579193646625059,NA,0.00791876930787953,0,50
"511","sp14","sp32",8,NA,-0.0342299567446304,NA,0,50
"512","sp14","sp37",7,-0.0530409093744175,NA,-0.0744005405061294,0,50
"513","sp14","sp47",8,NA,0.000277980914380644,NA,0,50
"514","sp15","sp24",4,NA,-0.0151429665677793,NA,0,50
"515","sp15","sp25",4,NA,-0.00047183496306729,NA,0,50
"516","sp15","sp29",5,NA,0.0011225330093177,NA,0,50
"517","sp15","sp31",2,NA,-0.0275432629491215,NA,0,50
"518","sp15","sp31",3,NA,-0.0684473298059795,NA,0,50
"519","sp15","sp31",4,NA,-0.00222583188781518,NA,0,50
"520","sp15","sp31",5,NA,-0.036266459501774,NA,0,50
"521","sp15","sp31",7,NA,-0.175844335924256,NA,0,50
"522","sp15","sp31",8,NA,-0.0196293936125794,NA,0,50
"523","sp15","sp31",9,NA,-0.0469402394154139,NA,0,50
"524","sp15","sp35",3,NA,-0.00209151001116526,NA,0,50
"525","sp15","sp35",5,NA,-0.00123719931519745,NA,0,50
"526","sp15","sp37",9,-0.00793031734033856,NA,-0.0117491464400293,0,50
"527","sp15","sp40",5,NA,0.000574511569346314,NA,0,50
"528","sp15","sp42",4,NA,0.000342475305491456,NA,0,50
"529","sp15","sp47",3,NA,0.0371114916611566,NA,0,50
"530","sp15","sp47",5,NA,0.00058332561186622,NA,0,50
"531","sp15","sp47",7,NA,0.0958289252108774,NA,0,50
"532","sp15","sp47",9,NA,0.00464156155160873,NA,0,50
"533","sp16","sp48",3,0.0273557442396182,NA,0.0301672082702839,0,50
"534","sp17","sp32",4,NA,0.0108853409458104,NA,0,50
"535","sp17","sp32",8,NA,0.00762741045623897,NA,0,50
"536","sp17","sp32",10,NA,0.014357377380568,NA,0,50
"537","sp17","sp47",8,0.0106376380731934,NA,0.00573596341630352,0,50
"538","sp18","sp20",7,NA,-0.00408861520166592,NA,0,50
"539","sp18","sp22",10,-0.0845693281168671,NA,-0.0923571897917992,0,50
"540","sp18","sp50",2,NA,-0.0104880532217949,NA,0,50
"541","sp18","sp50",3,NA,-0.0285781522638993,NA,0,50
"542","sp18","sp50",6,NA,-0.00157104281343496,NA,0,50
"543","sp18","sp50",8,NA,-0.000568445681612204,NA,0,50
"544","sp19","sp34",4,NA,-0.00842436550343583,NA,0,50
"545","sp19","sp34",10,NA,-0.00837683033173231,NA,0,50
"546","sp19","sp40",4,NA,0.000375560132329898,NA,0,50
"547","sp19","sp49",2,NA,0.054039779831281,NA,0,50
"548","sp19","sp49",4,NA,0.0248776217649447,NA,0,50
"549","sp19","sp49",6,NA,0.0101916747915808,NA,0,50
"550","sp19","sp49",10,NA,0.0250522174013952,NA,0,50
"551","sp20","sp27",2,NA,0.00539061004937859,NA,0,50
"552","sp20","sp27",4,NA,0.027325152492638,NA,0,50
"553","sp20","sp29",6,0.12148798377271,NA,0.122579225468675,0,50
"554","sp20","sp32",8,0.0117537806888595,NA,0.0110084324424095,0,50
"555","sp20","sp36",4,NA,-0.041920485468687,NA,0,50
"556","sp20","sp36",9,NA,-0.0319273887581657,NA,0,50
"557","sp20","sp36",10,NA,-0.0378835559990052,NA,0,50
"558","sp20","sp45",4,-0.0401716228126375,NA,-0.0344309577279073,0,50
"559","sp20","sp49",1,0.0293704383449715,NA,0.023018097677461,0,50
"560","sp20","sp49",6,-0.0016470342717542,NA,-0.0003688877423317,0,50
"561","sp21","sp22",10,NA,NA,-0.000922156859456296,0,50
"562","sp21","sp33",3,0.0442724924835971,NA,0.0644620883017632,0,50
"563","sp21","sp40",1,NA,-0.0432404584142257,NA,0,50
"564","sp21","sp40",2,0.0233570576979963,NA,0.0336643597347472,0,50
"565","sp21","sp43",3,NA,0.0249814924107782,NA,0,50
"566","sp21","sp43",4,NA,0.0103299982921428,NA,0,50
"567","sp21","sp43",6,NA,0.0251975872852229,NA,0,50
"568","sp21","sp43",10,NA,0.0279059127644604,NA,0,50
"569","sp21","sp44",9,0.0190195058484522,NA,0.020735287202896,0,50
"570","sp22","sp24",8,-0.0372328151322975,NA,-0.00723575145034733,0,50
"571","sp22","sp27",5,-0.00693590977114249,NA,-0.0042103389479487,0,50
"572","sp22","sp29",9,-0.0285199157020117,NA,-0.00937513986732624,0,50
"573","sp22","sp31",5,0.00937571097373202,NA,0.0378819460304598,0,50
"574","sp22","sp32",4,-0.141500723344383,NA,-0.141272924704974,0,50
"575","sp22","sp32",5,NA,NA,-0.000548090081545619,0,50
"576","sp22","sp44",2,NA,0.0148497769279665,NA,0,50
"577","sp22","sp46",2,NA,0.00030782985617893,NA,0,50
"578","sp22","sp47",2,-0.0251688737367332,NA,-0.0303525922950715,0,50
"579","sp22","sp48",5,NA,-0.0692401395134108,NA,0,50
"580","sp22","sp48",7,NA,-0.00606130050398118,NA,0,50
"581","sp23","sp27",2,NA,0.00505280076421043,NA,0,50
"582","sp23","sp31",5,NA,-0.000497923655246184,NA,0,50
"583","sp23","sp39",4,-0.0664988625211812,NA,-0.0622576525921485,0,50
"584","sp23","sp44",4,-0.00144045901269804,NA,-0.00131662690167878,0,50
"585","sp23","sp47",5,NA,0.030956857903408,NA,0,50
"586","sp24","sp25",2,NA,0.0245356239351997,NA,0,50
"587","sp24","sp25",4,NA,0.0435547965090351,NA,0,50
"588","sp24","sp25",7,NA,0.0234622309688352,NA,0,50
"589","sp24","sp25",8,NA,0.0583926977912576,NA,0,50
"590","sp24","sp29",6,-0.00132681934921576,NA,-0.00024732014273441,0,50
"591","sp24","sp39",5,-0.000424377323104241,NA,NA,0,50
"592","sp24","sp42",2,NA,-0.00202800137607357,NA,0,50
"593","sp24","sp42",4,NA,-0.0316136857325741,NA,0,50
"594","sp24","sp48",1,0.00133320292469076,NA,0.00036786690803895,0,50
"595","sp24","sp49",6,0.0978683991773658,NA,0.082183027680888,0,50
"596","sp25","sp26",9,-0.0377218673559686,NA,-0.039287798716425,0,50
"597","sp25","sp28",8,NA,NA,0.0292443226782108,0,50
"598","sp25","sp42",4,NA,-0.000985040954378697,NA,0,50
"599","sp26","sp28",1,-0.0849172197943777,NA,-0.0766068838602882,0,50
"600","sp26","sp36",1,0.00516035192201246,NA,0.00467978514537298,0,50
"601","sp27","sp36",4,NA,-0.000819468122767651,NA,0,50
"602","sp27","sp36",6,0.0592620588225029,NA,0.0354777058756945,0,50
"603","sp27","sp39",1,NA,-0.000819095052049666,NA,0,50
"604","sp27","sp39",6,-0.0201241609131864,NA,-0.0193930123717324,0,50
"605","sp27","sp40",6,0.000829179556685034,NA,0.000532174324548227,0,50
"606","sp27","sp49",1,NA,-0.0564857232431995,NA,0,50
"607","sp28","sp30",2,NA,0.0203010211302163,NA,0,50
"608","sp28","sp30",3,NA,0.0756272937291682,NA,0,50
"609","sp28","sp30",4,NA,0.0292977511449455,NA,0,50
"610","sp28","sp36",1,-0.0830552703602798,NA,-0.0837442088086545,0,50
"611","sp28","sp36",3,0.00109675818207489,NA,0.0165841335294779,0,50
"612","sp28","sp46",2,NA,0.00919769417003301,NA,0,50
"613","sp29","sp38",10,0.0854998442243333,NA,0.0997654277604117,0,50
"614","sp29","sp39",10,0.00190321949671325,NA,0.00216950464836218,0,50
"615","sp29","sp40",4,-0.0200061593982357,NA,-0.023535569694454,0,50
"616","sp29","sp40",5,NA,0.00164374223306128,NA,0,50
"617","sp29","sp44",10,0.00550374625054704,NA,0.0066348754732598,0,50
"618","sp29","sp46",8,0.0414028264435184,NA,0.0542018891079492,0,50
"619","sp29","sp49",6,-0.0187027390436002,NA,-0.0041618380512946,0,50
"620","sp30","sp38",1,NA,-0.008427158903616,NA,0,50
"621","sp30","sp45",7,0.0454635218902596,NA,0.0264283568430612,0,50
"622","sp30","sp47",8,-0.0140137278591494,NA,-0.0223026268661393,0,50
"623","sp30","sp49",1,NA,0.00211781059113458,NA,0,50
"624","sp31","sp32",5,-0.0259945952240312,NA,-0.0198822619489359,0,50
"625","sp31","sp35",3,NA,0.0425931743666828,NA,0,50
"626","sp31","sp35",5,NA,0.047546471046618,NA,0,50
"627","sp31","sp39",2,0.00414094677578872,NA,0.00401747857764667,0,50
"628","sp31","sp42",2,-0.0849533206928309,NA,-0.0852090991155762,0,50
"629","sp31","sp44",6,NA,-0.0161883557790028,NA,0,50
"630","sp31","sp45",6,NA,0.017930192436756,NA,0,50
"631","sp31","sp47",3,NA,-0.0302033663658767,NA,0,50
"632","sp31","sp47",4,NA,-0.0418577258704201,NA,0,50
"633","sp31","sp47",5,NA,-0.0224176282468453,NA,0,50
"634","sp31","sp47",7,NA,-0.0121020537396829,NA,0,50
"635","sp31","sp47",9,NA,-0.137665728510339,NA,0,50
"636","sp31","sp50",10,0.0122648798564113,NA,0.0112770315150275,0,50
"637","sp32","sp47",8,NA,-0.0113046219946969,NA,0,50
"638","sp32","sp49",2,-0.0498747622200475,NA,-0.0519743861359414,0,50
"639","sp34","sp40",2,NA,-0.0683048218314434,NA,0,50
"640","sp34","sp40",4,NA,-0.0623159350263242,NA,0,50
"641","sp34","sp40",6,NA,-0.0493794392989938,NA,0,50
"642","sp34","sp43",4,NA,0.000593171757343295,NA,0,50
"643","sp35","sp39",4,0.000693185571645128,NA,0.000657511829904127,0,50
"644","sp35","sp44",4,0.0320009466594652,NA,0.0310909210720243,0,50
"645","sp35","sp46",7,NA,-0.000286031300007293,NA,0,50
"646","sp35","sp47",3,NA,-0.000922908801617046,NA,0,50
"647","sp35","sp47",5,NA,-0.000764758255875274,NA,0,50
"648","sp36","sp37",5,-0.10810788085163,NA,-0.0956201164894738,0,50
"649","sp36","sp39",6,-0.000864487292717857,NA,-0.000497499877761942,0,50
"650","sp36","sp40",6,0.0193022418781813,NA,0.0207446548656652,0,50
"651","sp36","sp40",10,-0.0147287278232793,NA,-0.0226693665963001,0,50
"652","sp36","sp45",4,0.00190031880339648,NA,NA,0,50
"653","sp37","sp39",3,0.014549616352221,NA,0.015412027916508,0,50
"654","sp38","sp39",4,NA,0.040279413742787,NA,0,50
"655","sp38","sp39",9,NA,0.00553697607189107,NA,0,50
"656","sp38","sp39",10,0.030830975639813,NA,0.0300780339534504,0,50
"657","sp38","sp44",10,0.0891572763264382,NA,0.0919859793396988,0,50
"658","sp39","sp42",2,-0.0666273393686421,NA,-0.0644987956511552,0,50
"659","sp39","sp44",4,0.0296721958454859,NA,0.0289563743978505,0,50
"660","sp39","sp44",10,0.00198463363433866,NA,0.00200033232194303,0,50
"661","sp39","sp49",1,NA,0.0200000123851386,NA,0,50
"662","sp40","sp43",4,NA,-0.0133057139456585,NA,0,50
"663","sp40","sp48",7,0.0189224823294789,NA,0.0294437341657081,0,50
"664","sp41","sp42",9,0.0835804255725206,NA,0.0920528237776139,0,50
"665","sp41","sp43",4,-0.0131099674298869,NA,-0.0180181149529466,0,50
"666","sp41","sp49",7,NA,0.0281001490427097,NA,0,50
"667","sp44","sp45",6,NA,-0.000207874197747831,NA,0,50
"668","sp44","sp46",2,NA,0.0288660456730797,NA,0,50
"669","sp1","sp2",9,-0.00138661373462279,NA,NA,0,75
"670","sp1","sp4",5,0.0176942851250667,NA,0.00624170988045364,0,75
"671","sp1","sp16",6,-0.0713583691080583,NA,-0.0664718416724048,0,75
"672","sp1","sp19",6,-0.00101711016824068,NA,NA,0,75
"673","sp1","sp19",7,0.0131692867293297,NA,0.00581880415990414,0,75
"674","sp1","sp21",2,NA,-0.00597927225200368,NA,0,75
"675","sp1","sp25",7,-0.000433858720515973,NA,NA,0,75
"676","sp1","sp39",6,-0.0152753569517426,NA,-0.00284931148447923,0,75
"677","sp1","sp44",8,-0.00679328913913407,NA,-0.00813164536190364,0,75
"678","sp2","sp6",8,NA,0.020295249998421,NA,0,75
"679","sp2","sp13",1,NA,-0.0486225449136275,NA,0,75
"680","sp2","sp15",8,NA,0.00192220179339934,NA,0,75
"681","sp2","sp20",2,NA,-0.0824640257267357,NA,0,75
"682","sp2","sp20",3,NA,-0.0586876352723805,NA,0,75
"683","sp2","sp20",4,NA,-0.0629145170458391,NA,0,75
"684","sp2","sp20",5,NA,-0.0438119098608359,NA,0,75
"685","sp2","sp20",6,NA,-0.0353732556060911,NA,0,75
"686","sp2","sp20",7,NA,-0.0329839649105181,NA,0,75
"687","sp2","sp20",8,NA,-0.0287057490849149,NA,0,75
"688","sp2","sp20",10,NA,-0.0443305638814062,NA,0,75
"689","sp2","sp31",8,NA,-0.0264668539451135,NA,0,75
"690","sp2","sp39",1,NA,0.0304696298523054,NA,0,75
"691","sp3","sp8",5,-0.0322072336829444,NA,-0.0194179894807698,0,75
"692","sp3","sp16",2,NA,-0.0125860774672761,NA,0,75
"693","sp3","sp16",5,NA,-0.0189985780043014,NA,0,75
"694","sp3","sp16",9,NA,-0.0548713893835118,NA,0,75
"695","sp3","sp17",2,-0.00428162350612911,NA,-0.0103166244479001,0,75
"696","sp3","sp24",2,0.0002022051593962,0.0549753196381784,0.000425570177655065,3,75
"697","sp3","sp24",3,NA,0.0475548344565195,NA,0,75
"698","sp3","sp24",5,NA,0.0361931657278541,NA,0,75
"699","sp3","sp24",6,NA,0.0477346935036568,NA,0,75
"700","sp3","sp37",1,-0.106542958658314,NA,-0.0978670552116538,0,75
"701","sp3","sp40",2,NA,-0.00069547790596042,NA,0,75
"702","sp3","sp42",2,NA,-0.0229200998693624,NA,0,75
"703","sp3","sp42",3,NA,-0.00107914082395975,NA,0,75
"704","sp3","sp42",5,NA,-0.000240952445045004,NA,0,75
"705","sp3","sp42",6,NA,-0.000267268743708661,NA,0,75
"706","sp4","sp19",4,-0.107976909007008,NA,-0.107009475139971,0,75
"707","sp4","sp23",3,0.0335153565724001,NA,0.0313789990757449,0,75
"708","sp4","sp32",1,-0.0160836140151956,NA,-0.0130478803256365,0,75
"709","sp4","sp37",7,0.00411681464140864,NA,NA,0,75
"710","sp4","sp40",2,0.0425103922737949,NA,0.0473701795872445,0,75
"711","sp4","sp47",7,-0.0120805658800852,NA,-0.00442284016997802,0,75
"712","sp5","sp7",10,-0.0290456628696073,NA,-0.0245963250396994,0,75
"713","sp5","sp8",6,-0.0392259848660674,NA,-0.0387712048349657,0,75
"714","sp5","sp13",5,NA,NA,-0.000931640356158392,0,75
"715","sp5","sp14",1,0.0663682522338918,NA,0.0624619756235711,0,75
"716","sp5","sp19",1,-0.00342585744352132,NA,-0.00262711754364782,0,75
"717","sp5","sp26",1,-0.00133018423457963,NA,-0.00161932861163267,0,75
"718","sp5","sp27",10,NA,NA,-0.000782022733618937,0,75
"719","sp5","sp30",2,NA,-0.0287860472514847,NA,0,75
"720","sp5","sp30",4,NA,-0.0590347732260274,NA,0,75
"721","sp5","sp30",6,NA,-0.00789034006694794,NA,0,75
"722","sp5","sp32",10,-0.000248630595930131,NA,-0.000204834730232153,0,75
"723","sp5","sp33",1,-0.0513507622401659,NA,-0.0424927648128832,0,75
"724","sp6","sp14",8,NA,NA,-0.00108213526017015,0,75
"725","sp6","sp20",8,NA,-0.000436632885864333,NA,0,75
"726","sp6","sp23",6,0.00052883427294087,NA,NA,0,75
"727","sp6","sp31",8,NA,-0.000402577852388379,NA,0,75
"728","sp6","sp40",7,0.00487946527334685,NA,NA,0,75
"729","sp6","sp47",5,NA,-0.00289286332384152,NA,0,75
"730","sp6","sp47",7,NA,-0.00311492887046243,NA,0,75
"731","sp6","sp50",3,NA,0.0457452119297135,NA,0,75
"732","sp6","sp50",6,NA,0.00394682689600145,NA,0,75
"733","sp7","sp10",2,-0.0393683640750436,NA,-0.0321797409983784,0,75
"734","sp7","sp13",3,0.00101014670987631,NA,0.000914842199696552,0,75
"735","sp7","sp16",4,NA,NA,-0.00770604897552133,0,75
"736","sp7","sp22",5,-0.00512814516856217,NA,-0.00325039643051622,0,75
"737","sp7","sp22",9,-0.0574753248724668,NA,-0.0696705901365534,0,75
"738","sp7","sp32",3,-0.0625464011933292,NA,-0.061996488458935,0,75
"739","sp7","sp32",8,NA,NA,-0.00236693756530876,0,75
"740","sp7","sp32",10,0.0112332993893871,NA,0.0109129696633363,0,75
"741","sp7","sp43",4,-0.061452174634715,NA,-0.0702523210316451,0,75
"742","sp7","sp43",5,0.0987664745847435,NA,0.093666336956966,0,75
"743","sp7","sp43",7,0.00952743612133783,NA,0.0144295090333924,0,75
"744","sp8","sp13",2,NA,-0.0290598635159283,NA,0,75
"745","sp8","sp20",7,-0.0541158794300631,NA,-0.0464909899596154,0,75
"746","sp8","sp23",10,-0.139948576824161,NA,-0.149627506856521,0,75
"747","sp8","sp29",2,NA,-0.00125889301381926,NA,0,75
"748","sp8","sp30",10,-0.000810686995236673,NA,-0.00100544504093042,0,75
"749","sp8","sp40",4,NA,0.000696753591430843,NA,0,75
"750","sp8","sp42",6,NA,0.00719235906067944,NA,0,75
"751","sp8","sp42",7,NA,0.0094799718752902,NA,0,75
"752","sp8","sp43",4,NA,-0.0209440740326537,NA,0,75
"753","sp8","sp49",9,-0.0116736242252667,NA,-0.0132084953849761,0,75
"754","sp9","sp10",1,-0.00607619708816465,NA,-0.0114646160961343,0,75
"755","sp9","sp11",8,-0.0228189035314989,NA,-0.0204669674542646,0,75
"756","sp9","sp12",8,-0.0933039568942308,NA,-0.0882805331663864,0,75
"757","sp9","sp17",8,0.00440813944459139,NA,0.00384633908930963,0,75
"758","sp9","sp25",8,0.00473120045971753,NA,0.00423536551076388,0,75
"759","sp9","sp27",2,NA,0.00486482313449665,NA,0,75
"760","sp9","sp27",4,NA,0.0236646049494341,NA,0,75
"761","sp9","sp27",5,NA,0.045746836356654,NA,0,75
"762","sp9","sp27",7,NA,0.0365613751716187,NA,0,75
"763","sp9","sp27",9,NA,0.0544659577830471,NA,0,75
"764","sp9","sp28",10,-0.000540300033737405,NA,-0.00030551869156486,0,75
"765","sp9","sp35",2,NA,0.00497144287397766,NA,0,75
"766","sp9","sp39",2,-0.031016480260637,NA,-0.0381406615914878,0,75
"767","sp9","sp41",1,NA,-0.054150455207921,NA,0,75
"768","sp9","sp41",7,0.0301670566060508,NA,0.0286886624007602,0,75
"769","sp9","sp42",5,NA,-0.0053214531416133,NA,0,75
"770","sp9","sp42",6,NA,-0.00792394125332619,NA,0,75
"771","sp9","sp42",9,NA,-0.0566343790463826,NA,0,75
"772","sp9","sp43",5,-0.000386288585426509,NA,NA,0,75
"773","sp9","sp45",10,-0.0422803497962866,NA,-0.0396253411653711,0,75
"774","sp10","sp33",3,NA,-0.00954503519781713,NA,0,75
"775","sp10","sp45",3,NA,NA,-0.01058861462007,0,75
"776","sp11","sp12",4,0.00991153297853237,NA,0.013548780065714,0,75
"777","sp11","sp12",5,-0.0346659971340045,NA,-0.0333984436729289,0,75
"778","sp11","sp12",8,0.0016389018631925,NA,0.00139108400696215,0,75
"779","sp11","sp15",1,-0.0103459204696384,NA,-0.00710566599385892,0,75
"780","sp11","sp17",4,0.0881337504411007,NA,0.0886838053827589,0,75
"781","sp11","sp18",4,-0.000930456886477138,NA,-0.00677539235199098,0,75
"782","sp11","sp20",1,0.0458516533795381,NA,0.0480582955571595,0,75
"783","sp11","sp21",9,-0.0164272838329242,NA,-0.00493532458817969,0,75
"784","sp11","sp27",6,0.0258073607661918,NA,0.0218317594724844,0,75
"785","sp11","sp29",4,-0.0036068050166533,NA,-0.00437836932923326,0,75
"786","sp11","sp35",4,0.0639978413222084,NA,0.0685174854371096,0,75
"787","sp11","sp36",2,NA,0.0229158434761334,NA,0,75
"788","sp11","sp38",9,-0.0195839308985905,NA,-0.0193542835951042,0,75
"789","sp11","sp42",9,0.000306159410563448,NA,0.000282510797907239,0,75
"790","sp12","sp14",8,0.000237261092259929,NA,NA,0,75
"791","sp12","sp17",4,0.000668032321487906,NA,0.000920821167496364,0,75
"792","sp12","sp17",8,-0.0613757974157061,NA,-0.0565910445127474,0,75
"793","sp12","sp25",8,-0.0658738691456335,NA,-0.0623147758380332,0,75
"794","sp12","sp26",8,-0.000337582671343519,NA,NA,0,75
"795","sp12","sp35",4,0.000485088020136632,NA,0.000711430352608439,0,75
"796","sp12","sp38",10,-0.0072848811668057,NA,-0.00945133414808014,0,75
"797","sp12","sp50",7,NA,0.00257604203968931,NA,0,75
"798","sp13","sp15",4,NA,0.082237203590502,NA,0,75
"799","sp13","sp15",7,NA,0.00705069118020597,NA,0,75
"800","sp13","sp15",9,-0.00612617851092495,0.0133109591662647,-0.00317424836047575,3,75
"801","sp13","sp22",6,-0.0373326643308346,NA,-0.0267936072982861,0,75
"802","sp13","sp29",2,NA,0.0575938960381417,NA,0,75
"803","sp13","sp29",5,NA,0.0140882393620331,NA,0,75
"804","sp13","sp29",6,NA,0.0876640661720206,NA,0,75
"805","sp13","sp29",9,NA,0.062583459843122,NA,0,75
"806","sp13","sp31",4,NA,-0.00570508147232428,NA,0,75
"807","sp13","sp31",7,NA,-0.000461994136315558,NA,0,75
"808","sp13","sp31",9,NA,-0.000475487688433687,NA,0,75
"809","sp13","sp32",3,-0.0211172044747191,NA,-0.0192545944343434,0,75
"810","sp13","sp39",1,NA,-0.00113270882038128,NA,0,75
"811","sp13","sp45",9,NA,-0.000945524618606685,NA,0,75
"812","sp13","sp47",7,NA,0.000200210358691846,NA,0,75
"813","sp14","sp17",9,0.000915037875045759,NA,0.00101463598957611,0,75
"814","sp14","sp19",9,0.0151889125496564,NA,0.0168276888775879,0,75
"815","sp14","sp25",8,-0.00467902362484559,NA,NA,0,75
"816","sp14","sp26",1,-0.0261263079599817,NA,-0.0338516104940745,0,75
"817","sp14","sp32",8,NA,-0.0142673406165805,NA,0,75
"818","sp14","sp32",9,-0.000498292127704157,NA,-0.000568525661279778,0,75
"819","sp14","sp33",1,-0.00261445185711436,NA,-0.0020326876282915,0,75
"820","sp14","sp46",3,NA,-0.0458026368540664,NA,0,75
"821","sp15","sp20",1,-0.00036391294953448,NA,-0.000261524927959515,0,75
"822","sp15","sp22",5,NA,0.000443373570219686,NA,0,75
"823","sp15","sp22",10,NA,0.000458037083374875,NA,0,75
"824","sp15","sp29",9,NA,0.000628236901700519,NA,0,75
"825","sp15","sp31",2,NA,-0.115644696906966,NA,0,75
"826","sp15","sp31",3,NA,-0.0608676475819255,NA,0,75
"827","sp15","sp31",4,NA,-0.0924925973002897,NA,0,75
"828","sp15","sp31",5,NA,-0.0524745532401362,NA,0,75
"829","sp15","sp31",6,NA,-0.0730515476360854,NA,0,75
"830","sp15","sp31",7,NA,-0.087558524806042,NA,0,75
"831","sp15","sp31",8,NA,-0.0969044017523776,NA,0,75
"832","sp15","sp31",9,NA,-0.0473669480007117,NA,0,75
"833","sp15","sp31",10,NA,-0.0485518025668993,NA,0,75
"834","sp15","sp32",2,NA,-0.0255718345823007,NA,0,75
"835","sp15","sp37",4,NA,-0.00101566186534915,NA,0,75
"836","sp15","sp40",10,-0.0235173932616312,NA,-0.028777545443504,0,75
"837","sp15","sp45",3,NA,-0.0875402834051848,NA,0,75
"838","sp15","sp45",5,NA,-0.0277899692456722,NA,0,75
"839","sp15","sp45",6,NA,-0.00941447185302147,NA,0,75
"840","sp15","sp45",7,NA,-0.0290428827320568,NA,0,75
"841","sp15","sp45",9,NA,-0.0941909044805889,NA,0,75
"842","sp15","sp45",10,NA,-0.048314354847204,NA,0,75
"843","sp15","sp47",3,NA,0.0471869033848885,NA,0,75
"844","sp15","sp47",4,NA,0.00297933748894101,NA,0,75
"845","sp15","sp47",5,NA,0.00185647180441145,NA,0,75
"846","sp15","sp47",6,NA,0.00099939143831411,NA,0,75
"847","sp15","sp47",7,NA,0.0379444721911868,NA,0,75
"848","sp15","sp47",9,NA,0.00408746992863766,NA,0,75
"849","sp16","sp24",2,NA,-0.000520447538343192,NA,0,75
"850","sp16","sp24",4,-0.0294556385584352,NA,-0.0211106915655505,0,75
"851","sp16","sp24",5,NA,-0.000515058887761926,NA,0,75
"852","sp16","sp31",8,-0.00370158024077564,NA,-0.0034645065444583,0,75
"853","sp16","sp36",8,0.00271672743926267,NA,0.00312588943161319,0,75
"854","sp16","sp37",5,-0.0998768052228547,NA,-0.101288866020698,0,75
"855","sp16","sp39",6,0.000833522898191048,NA,NA,0,75
"856","sp16","sp42",2,NA,0.000216982995898867,NA,0,75
"857","sp16","sp43",4,NA,NA,0.000414880691197944,0,75
"858","sp16","sp43",8,-0.165169452380939,NA,-0.16504260610707,0,75
"859","sp17","sp18",4,NA,NA,-0.000460478704765031,0,75
"860","sp17","sp19",9,0.078377769353852,NA,0.0784655022628422,0,75
"861","sp17","sp24",2,-0.0611614388820309,NA,-0.0533569517589504,0,75
"862","sp17","sp25",8,0.0031122067124966,NA,0.00271502390788296,0,75
"863","sp17","sp26",8,0.00714537264784615,NA,NA,0,75
"864","sp17","sp29",4,-0.0535138281783606,NA,-0.0644224581082771,0,75
"865","sp17","sp32",9,-0.00257128516135411,NA,-0.00265096721755096,0,75
"866","sp17","sp35",4,0.00431342221241543,NA,0.00465668131212589,0,75
"867","sp18","sp23",9,-0.0153718308881869,NA,-0.0134641718710616,0,75
"868","sp18","sp35",4,NA,NA,-0.00035576780689173,0,75
"869","sp19","sp25",7,-0.0430831419375712,NA,-0.0328007592306526,0,75
"870","sp19","sp28",10,0.0284302544039627,NA,0.0210594952284346,0,75
"871","sp19","sp30",5,0.0352954616179936,NA,0.0358019121554744,0,75
"872","sp19","sp32",9,-0.0426813213019006,NA,-0.0439661633627149,0,75
"873","sp19","sp33",1,0.0869659046542672,NA,0.0807280713908369,0,75
"874","sp19","sp34",10,NA,-0.0144606820316673,NA,0,75
"875","sp19","sp39",6,0.0870753796523083,NA,0.0760138050631378,0,75
"876","sp19","sp45",10,0.000363309846953375,NA,NA,0,75
"877","sp19","sp49",2,NA,0.00469376988490805,NA,0,75
"878","sp19","sp49",10,NA,0.0504805432075827,NA,0,75
"879","sp20","sp22",7,NA,-0.000460058589690886,NA,0,75
"880","sp20","sp23",2,NA,0.00227998112447036,NA,0,75
"881","sp20","sp23",9,NA,0.00243217490105063,NA,0,75
"882","sp20","sp26",10,NA,NA,-0.00605123302464688,0,75
"883","sp20","sp31",8,NA,0.000569409039982449,NA,0,75
"884","sp20","sp44",7,-0.00187245319040114,NA,NA,0,75
"885","sp21","sp23",1,0.0531746076873257,NA,0.0268966864019688,0,75
"886","sp21","sp37",7,-0.0132993355343837,NA,-0.0107626262030918,0,75
"887","sp21","sp38",9,0.000247277794096518,NA,NA,0,75
"888","sp21","sp40",3,-0.0165171600790995,NA,-0.0136864709562217,0,75
"889","sp21","sp48",5,-0.000775150869355534,NA,-0.00207626186420862,0,75
"890","sp22","sp31",5,NA,-0.0112800710021832,NA,0,75
"891","sp22","sp31",10,NA,-0.0126790690688391,NA,0,75
"892","sp22","sp43",5,-0.068123057647053,NA,-0.0456829310819855,0,75
"893","sp22","sp44",2,NA,0.0305701382481508,NA,0,75
"894","sp22","sp47",5,NA,0.000399072168780182,NA,0,75
"895","sp22","sp48",4,NA,-0.051622444268352,NA,0,75
"896","sp22","sp48",5,NA,-0.0589147447766176,NA,0,75
"897","sp22","sp48",7,NA,-0.0682726835630856,NA,0,75
"898","sp22","sp48",8,NA,-0.0177686341654181,NA,0,75
"899","sp23","sp30",10,0.0076018408845151,NA,0.00880554972857411,0,75
"900","sp23","sp31",2,0.10356838492951,NA,0.103007202951271,0,75
"901","sp23","sp38",1,-0.000230074107976874,NA,-0.00269496895160964,0,75
"902","sp23","sp50",2,NA,NA,-0.00447243975023021,0,75
"903","sp24","sp25",8,NA,0.0398001398226731,NA,0,75
"904","sp24","sp40",2,NA,-0.00225027284097095,NA,0,75
