"","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","SampleSize"
"1052",10,NA,NA,0.00879246414325051,0,50
"1053",1,NA,NA,0.0112301715663918,0,50
"1054",2,NA,NA,0.0293770390663743,0,50
"1055",3,NA,NA,0.116301725336319,0,50
"1056",4,NA,NA,0.0743420516311364,0,50
"1057",5,NA,NA,0.118434398485663,0,50
"1058",6,NA,NA,0.13004764306558,0,50
"1059",7,NA,NA,0.046776706684419,0,50
"1060",8,NA,NA,0.117544640182212,0,50
"1061",9,NA,NA,0.10950364695579,0,50
"1062",10,NA,NA,0.123351984983188,0,50
"1063",3,NA,NA,-0.00373344428596336,0,50
"1064",9,NA,NA,-0.00208299419056905,0,50
"1065",10,NA,NA,-0.00161703566807187,0,50
"1066",2,NA,NA,-0.000211124481404163,0,50
"1067",1,NA,NA,-0.000284421455638643,0,50
"1068",1,NA,NA,-0.00420580124821627,0,50
"1069",2,-0.00183141478021603,-0.00202800137607357,NA,1,50
"1070",4,-0.0194817893360376,-0.0316136857325741,NA,1,50
"1071",5,NA,NA,-0.000564840289005809,0,50
"1072",6,NA,NA,-0.0174484825064391,0,50
"1073",1,NA,NA,-0.0508182550507591,0,50
"1074",6,NA,NA,-0.000535795816309995,0,50
"1075",8,NA,NA,-0.000425039585018687,0,50
"1076",1,NA,NA,-0.00120348173612222,0,50
"1077",1,NA,NA,0.00569984473606841,0,50
"1078",2,NA,NA,0.00414462219416159,0,50
"1079",3,NA,NA,0.0221882564140939,0,50
"1080",4,NA,NA,0.0010473860421943,0,50
"1081",5,NA,NA,0.0255531447753712,0,50
"1082",6,NA,NA,0.0497030224501447,0,50
"1083",7,NA,NA,0.0156589558825368,0,50
"1084",8,NA,NA,0.00807119477716119,0,50
"1085",9,NA,NA,0.00247497038348438,0,50
"1086",10,NA,NA,0.0129617252516786,0,50
"1087",1,NA,NA,0.0236523594595082,0,50
"1088",2,NA,NA,0.0563106160962497,0,50
"1089",3,NA,NA,0.018361424264688,0,50
"1090",4,NA,NA,0.00969174828533039,0,50
"1091",5,NA,NA,0.113265737843554,0,50
"1092",6,NA,NA,0.138479949575178,0,50
"1093",7,NA,NA,0.0395133019573742,0,50
"1094",8,NA,NA,0.0317251782309435,0,50
"1095",9,NA,NA,0.039542325664662,0,50
"1096",10,NA,NA,0.02322055296998,0,50
"1097",1,NA,NA,0.0167899001629111,0,50
"1098",2,NA,NA,0.0226282645192786,0,50
"1099",3,NA,NA,0.0346728981741219,0,50
"1100",4,NA,NA,0.120011538693059,0,50
"1101",5,NA,NA,0.0353779640370523,0,50
"1102",6,NA,NA,0.0926365625438137,0,50
"1103",7,NA,NA,0.0704831150518622,0,50
"1104",8,NA,NA,0.162617165350764,0,50
"1105",9,NA,NA,0.00576386579657864,0,50
"1106",10,NA,NA,0.111339188879609,0,50
"1107",1,NA,NA,0.039458508391719,0,50
"1108",2,NA,NA,0.12104098088788,0,50
"1109",3,NA,NA,0.00214810249501275,0,50
"1110",4,NA,NA,0.0269903820088652,0,50
"1111",5,NA,NA,0.0119875719570784,0,50
"1112",6,NA,NA,0.0835703223610405,0,50
"1113",7,NA,NA,0.0328322269193372,0,50
"1114",8,NA,NA,0.00316001573251625,0,50
"1115",9,NA,NA,0.00317779125122503,0,50
"1116",10,NA,NA,0.00360626172088378,0,50
"1117",1,NA,NA,0.109346701207253,0,50
"1118",2,NA,NA,0.0361502186806297,0,50
"1119",3,NA,NA,0.0221953313412301,0,50
"1120",4,NA,NA,0.0571949068037719,0,50
"1121",5,NA,NA,0.0261827482491073,0,50
"1122",6,NA,NA,0.0483961600458357,0,50
"1123",7,NA,NA,0.0246041162034756,0,50
"1124",8,NA,NA,0.0434491137612506,0,50
"1125",9,NA,NA,0.0188658174061828,0,50
"1126",10,NA,NA,0.0406631047098054,0,50
"1127",3,NA,NA,-0.000712500461462216,0,50
"1128",9,NA,NA,-0.000367409247216621,0,50
"1129",10,NA,NA,-0.00254235003599876,0,50
"1130",2,NA,NA,-0.000984931227888593,0,50
"1131",1,NA,NA,-0.00276937424711519,0,50
"1132",1,NA,NA,-0.00333976801155698,0,50
"1133",4,-0.000541266937486534,-0.000985040954378697,NA,1,50
"1134",5,NA,NA,-0.00331731409712166,0,50
"1135",6,NA,NA,-0.00311964951700058,0,50
"1136",1,NA,NA,-0.00564218042503382,0,50
"1137",6,NA,NA,-0.00035647997381479,0,50
"1138",8,NA,NA,-0.000260048205748796,0,50
"1139",1,NA,NA,-0.000642077163962287,0,50
"1140",1,NA,NA,0.0862747403600943,0,50
"1141",2,NA,NA,0.00031151470932995,0,50
"1142",3,NA,NA,0.0573044641410649,0,50
"1143",4,NA,NA,0.00148732606448544,0,50
"1144",5,NA,NA,0.0377200996853198,0,50
"1145",6,NA,NA,0.00575736072454918,0,50
"1146",7,NA,NA,0.000615751999810589,0,50
"1147",8,NA,NA,0.0819066084883937,0,50
"1148",9,NA,NA,0.0222663819765173,0,50
"1149",10,NA,NA,0.000514641604929576,0,50
"1150",1,NA,NA,0.00464441260521305,0,50
"1151",2,NA,NA,0.0318060940764691,0,50
"1152",3,NA,NA,0.125207706558203,0,50
"1153",4,NA,NA,0.00466501976997967,0,50
"1154",5,NA,NA,0.0147081989665276,0,50
"1155",6,NA,NA,0.0778111563125388,0,50
"1156",7,NA,NA,0.0101749842574841,0,50
"1157",8,NA,NA,0.0428078089216107,0,50
"1158",9,NA,NA,0.0236480401358105,0,50
"1159",10,NA,NA,0.0334347276609952,0,50
"1160",1,NA,NA,0.00614240723219201,0,50
"1161",2,NA,NA,0.0437991947303335,0,50
"1162",3,NA,NA,0.0384017653121623,0,50
"1163",4,NA,NA,0.00924739761418426,0,50
"1164",5,NA,NA,0.0178746801418746,0,50
"1165",6,NA,NA,0.06493479210128,0,50
"1166",7,NA,NA,0.067794661383559,0,50
"1167",8,NA,NA,0.00797676128809277,0,50
"1168",9,NA,NA,0.041288096582714,0,50
"1169",10,NA,NA,0.0630987893047412,0,50
"1170",1,NA,NA,0.00534390834724806,0,50
"1171",2,NA,NA,0.00974918680720813,0,50
"1172",3,NA,NA,0.0695173422841183,0,50
"1173",4,NA,NA,0.019980543460806,0,50
"1174",5,NA,NA,0.0642970333658548,0,50
"1175",6,NA,NA,0.0989524695710508,0,50
"1176",7,NA,NA,0.0622023976026873,0,50
"1177",8,NA,NA,0.0991622377103851,0,50
"1178",9,NA,NA,0.109698294864716,0,50
"1179",10,NA,NA,0.0773575455172039,0,50
"1180",3,NA,NA,-0.00223160166863794,0,50
"1181",9,NA,NA,-0.00208459394141985,0,50
"1182",10,NA,NA,-0.0419810135782245,0,50
"1183",2,NA,NA,-0.000356401561932473,0,50
"1184",1,NA,NA,-0.000768768980848821,0,50
"1185",6,NA,NA,-0.000907514542781178,0,50
"1186",1,NA,NA,-0.00319455333376671,0,50
"1187",2,NA,NA,-0.0157978181618966,0,50
"1188",6,NA,NA,-0.0103015692721107,0,50
"1189",8,NA,NA,-0.0462822400608063,0,50
"1190",9,NA,NA,-0.0185695785889637,0,50
"1191",1,NA,NA,-0.00234205135873768,0,50
"1192",1,NA,NA,0.0740076711565253,0,50
"1193",2,NA,NA,0.00706827819408481,0,50
"1194",3,NA,NA,0.036941726608488,0,50
"1195",4,NA,NA,0.00254072975567129,0,50
"1196",5,NA,NA,0.0106871663130867,0,50
"1197",6,NA,NA,0.0212827949822426,0,50
"1198",7,NA,NA,0.0176418688234075,0,50
"1199",8,NA,NA,0.0275228185588362,0,50
"1200",9,NA,NA,0.00249950977870309,0,50
"1201",10,NA,NA,0.00520643680687443,0,50
"1202",1,NA,NA,0.0977084800800317,0,50
"1203",2,NA,NA,0.005243255350627,0,50
"1204",3,NA,NA,0.00221560517391854,0,50
"1205",4,NA,NA,0.000229502976300351,0,50
"1206",5,NA,NA,0.008054236008748,0,50
"1207",6,NA,NA,0.00837075272709347,0,50
"1208",7,NA,NA,0.00133590991880265,0,50
"1209",8,NA,NA,0.000978366821062711,0,50
"1210",9,NA,NA,0.00106921704224818,0,50
"1211",10,NA,NA,0.000533869970069737,0,50
"1212",1,-0.000922547687663052,NA,0.0781107481340971,0,50
"1213",2,NA,NA,0.00385187127647327,0,50
"1214",3,NA,NA,0.011066233008353,0,50
"1215",4,NA,NA,0.0011186367293194,0,50
"1216",5,NA,NA,0.00787292952645771,0,50
"1217",6,NA,NA,0.00767552564445028,0,50
"1218",7,NA,NA,0.00493392052318991,0,50
"1219",8,NA,NA,0.0128625504966083,0,50
"1220",9,NA,NA,0.00539957184399901,0,50
"1221",10,NA,NA,0.00552749892729945,0,50
"1222",3,NA,NA,-0.000355241199326151,0,50
"1223",4,-0.000864896040425372,-0.000819468122767651,NA,1,50
"1224",1,NA,NA,-0.00197827544788449,0,50
"1225",1,-0.00234692419686459,-0.000819095052049666,NA,1,50
"1226",1,NA,NA,-0.000357779152568056,0,50
"1227",5,NA,NA,-0.000259884865101495,0,50
"1228",6,NA,NA,-0.000385272868390269,0,50
"1229",1,NA,NA,-0.00162691146683792,0,50
"1230",8,NA,NA,-0.00263897318357957,0,50
"1231",9,NA,NA,-0.000288257328927353,0,50
"1232",1,-0.0770300706839716,-0.0564857232431995,-0.0388400778380925,3,50
"1233",1,NA,NA,0.222581899908244,0,50
"1234",2,NA,NA,0.0242429133391632,0,50
"1235",3,NA,NA,0.0237822431098604,0,50
"1236",4,NA,NA,0.0107826625215123,0,50
"1237",5,NA,NA,0.0188704076323972,0,50
"1238",6,NA,NA,0.0303787417584209,0,50
"1239",7,NA,NA,0.0236271458178435,0,50
"1240",8,NA,NA,0.0162926132550557,0,50
"1241",9,NA,NA,0.0214195359254366,0,50
"1242",10,NA,NA,0.0194153970227951,0,50
"1243",1,NA,NA,0.028401078269028,0,50
"1244",2,0.00470301596045958,0.0203010211302163,0.339565809162452,3,50
"1245",3,0.0689573730126083,0.0756272937291682,0.289083308285974,3,50
"1246",4,0.0384378120406043,0.0292977511449455,0.297572857865607,3,50
"1247",5,NA,NA,0.226672210206666,0,50
"1248",6,NA,NA,0.252157509502561,0,50
"1249",7,NA,NA,0.218751133833669,0,50
"1250",8,NA,NA,0.224008845727948,0,50
"1251",9,NA,NA,0.305285408790486,0,50
"1252",10,NA,NA,0.231964004159227,0,50
"1253",3,NA,NA,-0.00927996916955983,0,50
"1254",9,NA,NA,-0.0129815090702311,0,50
"1255",10,NA,NA,-0.0289195725916573,0,50
"1256",1,NA,NA,-0.000719301212383826,0,50
"1257",1,NA,NA,-0.000279304997860941,0,50
"1258",6,NA,NA,-0.000698384416449494,0,50
"1259",2,0.000296339570014136,NA,NA,0,50
"1260",1,NA,NA,-0.000202311003893359,0,50
"1261",2,0.010515672479797,0.00919769417003301,-0.000350533605425795,3,50
"1262",6,NA,NA,-0.000558077106731597,0,50
"1263",8,NA,NA,-0.00137923742512103,0,50
"1264",9,NA,NA,-0.000306144073657977,0,50
"1265",10,0.00179488610680967,NA,NA,0,50
"1266",1,NA,NA,-0.00200904420072542,0,50
"1267",1,NA,NA,0.0137791294376311,0,50
"1268",2,NA,NA,0.0791029268435432,0,50
"1269",3,NA,NA,0.10430885230877,0,50
"1270",4,NA,NA,0.0426252457187368,0,50
"1271",5,NA,NA,0.0921187906967423,0,50
"1272",6,NA,NA,0.132847307321062,0,50
"1273",7,NA,NA,0.145521564950209,0,50
"1274",8,NA,NA,0.104383208612609,0,50
"1275",9,NA,NA,0.0965326871376575,0,50
"1276",10,NA,NA,0.0992010698712038,0,50
"1277",3,NA,NA,-0.00334845667595577,0,50
"1278",9,NA,NA,-0.00183760670156191,0,50
"1279",10,NA,NA,-0.00219550755432397,0,50
"1280",2,NA,NA,-0.011664100764587,0,50
"1281",1,NA,NA,-0.000348977754161196,0,50
"1282",1,NA,NA,-0.000362411665196634,0,50
"1283",5,0.000467468917215968,0.00164374223306128,NA,1,50
"1284",6,NA,NA,-0.000341317397230913,0,50
"1285",1,NA,NA,-0.000315557475329047,0,50
"1286",2,NA,NA,-0.000482709055901794,0,50
"1287",6,NA,NA,-0.000465725258683252,0,50
"1288",8,NA,NA,-0.000257005625304035,0,50
"1289",9,NA,NA,-0.000534509667981958,0,50
"1290",1,NA,NA,-0.00265243659473156,0,50
"1291",3,NA,NA,-0.0460810787276331,0,50
"1292",9,NA,NA,-0.0272372953682651,0,50
"1293",10,NA,NA,-0.00674691774754978,0,50
"1294",2,NA,NA,-0.000643674087024801,0,50
"1295",1,-0.0125495108162206,-0.008427158903616,-0.0362362545434617,3,50
"1296",1,0.000503099545483135,NA,NA,0,50
"1297",1,NA,NA,-0.0006193420019122,0,50
"1298",6,NA,NA,-0.00157982542510962,0,50
"1299",1,NA,NA,-0.000660802555577604,0,50
"1300",6,NA,NA,-0.00070970681505294,0,50
"1301",8,NA,NA,-0.00319493739236597,0,50
"1302",9,NA,NA,-0.00142013810321483,0,50
"1303",1,0.0165125885196521,0.00211781059113458,-0.00212042810023624,3,50
"1304",3,0.0623954339050157,0.0425931743666828,NA,1,50
"1305",5,0.0669018617044862,0.047546471046618,0.00043672577400361,3,50
"1306",6,-0.0274284286447273,-0.0161883557790028,NA,1,50
"1307",6,NA,0.017930192436756,NA,0,50
"1308",3,-0.0351727414251703,-0.0302033663658767,-0.000454462692338263,3,50
"1309",4,-0.0477112883850501,-0.0418577258704201,NA,1,50
"1310",5,-0.0169080733998563,-0.0224176282468453,NA,1,50
"1311",6,-0.0125263123541955,NA,NA,0,50
"1312",7,-0.0121709634911872,-0.0121020537396829,-0.00745867473452818,3,50
"1313",9,-0.11452726863592,-0.137665728510339,-0.0481450250343121,3,50
"1314",10,-0.00127146125252849,NA,NA,0,50
"1315",8,-0.0121547692118522,-0.0113046219946969,NA,1,50
"1316",2,-0.102876857263306,-0.0683048218314434,NA,1,50
"1317",4,-0.085591520451114,-0.0623159350263242,NA,1,50
"1318",6,-0.0696660019656168,-0.0493794392989938,NA,1,50
"1319",9,-0.0260364142211542,NA,NA,0,50
"1320",4,0.000953911642871971,0.000593171757343295,NA,1,50
"1321",7,NA,-0.000286031300007293,NA,0,50
"1322",3,-0.00157619592969869,-0.000922908801617046,NA,1,50
"1323",5,-0.000809463422306365,-0.000764758255875274,NA,1,50
"1324",4,0.0426606355069702,0.040279413742787,NA,1,50
"1325",9,NA,0.00553697607189107,NA,0,50
"1326",1,0.0420073607769902,0.0200000123851386,0.00659599621964976,3,50
"1327",4,-0.0155797809196737,-0.0133057139456585,NA,1,50
"1328",4,0.00101813795040223,NA,NA,0,50
"1329",7,0.00307318183899441,0.0281001490427097,NA,1,50
"1330",6,NA,-0.000207874197747831,NA,0,50
"1331",2,0.0393149212424463,0.0288660456730797,0.0114872561930415,3,50
"1332",6,0.000246452458290218,NA,NA,0,50
"1333",1,0.0344923119191757,NA,NA,0,50
"1334",2,NA,-0.00597927225200368,-0.0139558865446635,2,75
"1335",2,NA,NA,-0.000431632491505347,0,75
"1336",2,NA,NA,-0.00119378418541196,0,75
"1337",2,NA,NA,-0.00146479339594547,0,75
"1338",2,NA,NA,-0.00144651226312783,0,75
"1339",2,NA,NA,-0.000331135901863842,0,75
"1340",2,NA,NA,-0.000231301258181092,0,75
"1341",2,NA,NA,-0.00200481018453659,0,75
"1342",2,NA,NA,-0.0012579832247616,0,75
"1343",2,NA,NA,-0.000583045792345085,0,75
"1344",8,0.0353284083456868,0.020295249998421,0.0101551708985703,3,75
"1345",1,-0.0618316185223857,-0.0486225449136275,NA,1,75
"1346",8,0.00203903074543948,0.00192220179339934,NA,1,75
"1347",2,-0.0773760717830522,-0.0824640257267357,-0.013622967609059,3,75
"1348",3,-0.0653426356794471,-0.0586876352723805,-0.00868492393995429,3,75
"1349",4,-0.073653541913149,-0.0629145170458391,-0.0306745157942965,3,75
"1350",5,-0.0424438622228563,-0.0438119098608359,NA,1,75
"1351",6,-0.0428369807407824,-0.0353732556060911,-0.0089425439834912,3,75
"1352",7,-0.0317102801191038,-0.0329839649105181,NA,1,75
"1353",8,-0.0327224075554002,-0.0287057490849149,NA,1,75
"1354",10,-0.0524271211803985,-0.0443305638814062,NA,1,75
"1355",7,0.000672747602415257,NA,NA,0,75
"1356",1,NA,NA,-0.000232681250737611,0,75
"1357",8,-0.0283289949349435,-0.0264668539451135,NA,1,75
"1358",1,0.0428307359525733,0.0304696298523054,0.0125736672728889,3,75
"1359",2,-0.00412716990151651,-0.0125860774672761,NA,1,75
"1360",5,-0.0155258505686272,-0.0189985780043014,NA,1,75
"1361",9,-0.0595120006229964,-0.0548713893835118,NA,1,75
"1362",2,0.0458096384640518,0.0549753196381784,NA,1,75
"1363",3,0.0581773296428274,0.0475548344565195,NA,1,75
"1364",5,0.0307340079695484,0.0361931657278541,NA,1,75
"1365",6,0.0514972321580226,0.0477346935036568,NA,1,75
"1366",2,-0.000254488679032335,-0.00069547790596042,NA,1,75
"1367",2,-0.0198765729862109,-0.0229200998693624,NA,1,75
"1368",3,-0.0012213186046658,-0.00107914082395975,NA,1,75
"1369",5,NA,-0.000240952445045004,NA,0,75
"1370",6,NA,-0.000267268743708661,NA,0,75
"1371",3,NA,NA,0.000207296888615224,0,75
"1372",2,NA,NA,-0.00127943863767881,0,75
"1373",3,NA,NA,-0.00492916475166444,0,75
"1374",2,NA,NA,-0.00874579617413318,0,75
"1375",3,NA,NA,-0.0496638052037352,0,75
"1376",2,NA,NA,-0.00130985868050349,0,75
"1377",3,NA,NA,-0.00842247954073504,0,75
"1378",2,NA,NA,-0.0010028944555316,0,75
"1379",3,NA,NA,-0.00300748481813512,0,75
"1380",2,NA,NA,-0.000682530299541307,0,75
"1381",3,NA,NA,-0.00322451211098934,0,75
"1382",2,NA,NA,-0.000868627187099012,0,75
"1383",3,NA,NA,-0.00362142466160005,0,75
"1384",2,NA,NA,-0.000223294571062748,0,75
"1385",3,NA,NA,-0.0189779437213755,0,75
"1386",2,NA,NA,-0.00824594199179239,0,75
"1387",3,NA,NA,-0.00995442612641087,0,75
"1388",2,NA,NA,-0.00202170025601101,0,75
"1389",3,NA,NA,-0.00985940075832334,0,75
"1390",2,NA,NA,-0.00150991153026774,0,75
"1391",3,NA,NA,-0.00340572090102428,0,75
"1392",3,NA,NA,0.000694951053652539,0,75
"1393",3,NA,NA,0.00236977197588789,0,75
"1394",4,NA,NA,-0.00128724002150993,0,75
"1395",4,NA,NA,-0.00365397954279501,0,75
"1396",4,NA,NA,-0.00187709731262425,0,75
"1397",4,NA,NA,-0.00203350771289009,0,75
"1398",4,NA,NA,-0.00364962675028861,0,75
"1399",4,NA,NA,-0.000326583345673484,0,75
"1400",4,NA,NA,-0.000381038153108748,0,75
"1401",4,NA,NA,-0.00456034170533983,0,75
"1402",4,NA,NA,-0.00404947975165694,0,75
"1403",2,-0.0203166237658521,-0.0287860472514847,NA,1,75
"1404",4,-0.0576473150270798,-0.0590347732260274,-0.0282128991598308,3,75
"1405",6,-0.00634097645478565,-0.00789034006694794,NA,1,75
"1406",8,NA,NA,0.000480814929893594,0,75
"1407",10,NA,NA,0.000515877234029252,0,75
"1408",3,NA,NA,0.000679631152080193,0,75
"1409",9,-0.00640681385439856,NA,NA,0,75
"1410",8,-0.000868999907378717,-0.000436632885864333,NA,1,75
"1411",3,NA,NA,-0.000655351868105347,0,75
"1412",8,NA,NA,-0.00228703418626282,0,75
"1413",9,NA,NA,-0.000895654654490688,0,75
"1414",10,NA,NA,-0.00308220358880518,0,75
"1415",3,NA,NA,-0.000794538048898712,0,75
"1416",8,NA,NA,-0.00294430404451949,0,75
"1417",9,NA,NA,-0.00122393507252849,0,75
"1418",10,NA,NA,-0.00469185931935434,0,75
"1419",3,NA,NA,-0.00771311463016384,0,75
"1420",8,NA,NA,-0.0200078592089738,0,75
"1421",9,NA,NA,-0.0122753917523602,0,75
"1422",10,NA,NA,-0.0360793443126938,0,75
"1423",3,NA,NA,-0.00105437303666434,0,75
"1424",8,NA,NA,-0.00397786826636081,0,75
"1425",9,NA,NA,-0.00216125025130226,0,75
"1426",10,NA,NA,-0.00603264357414283,0,75
"1427",3,NA,NA,-0.000783546067076911,0,75
"1428",8,NA,NA,-0.00392230534836209,0,75
"1429",9,NA,NA,-0.00157154031305781,0,75
"1430",10,NA,NA,-0.00481301951043598,0,75
"1431",3,NA,NA,-0.0011273625681882,0,75
"1432",8,NA,NA,-0.0024553393869981,0,75
"1433",9,NA,NA,-0.000956277809019734,0,75
"1434",10,NA,NA,-0.00193276652419039,0,75
"1435",3,NA,NA,-0.00151859175984346,0,75
"1436",8,NA,NA,-0.00342917931581371,0,75
"1437",9,NA,NA,-0.00144946576424112,0,75
"1438",10,NA,NA,-0.0042823666090579,0,75
"1439",3,NA,NA,-0.00113123168648675,0,75
"1440",8,NA,NA,-0.00387136517358192,0,75
"1441",9,NA,NA,-0.00137667401691243,0,75
"1442",10,NA,NA,-0.00432009666599337,0,75
"1443",3,NA,NA,-0.000588742179227646,0,75
"1444",8,NA,NA,-0.00167859198854774,0,75
"1445",9,NA,NA,-0.000584311274412979,0,75
"1446",10,NA,NA,-0.00152521180121173,0,75
"1447",3,NA,NA,-0.000371597447529803,0,75
"1448",8,NA,NA,-0.00169367536881618,0,75
"1449",9,NA,NA,-0.00093709479983585,0,75
"1450",10,NA,NA,-0.00272922525067451,0,75
"1451",8,-0.000752325266193177,-0.000402577852388379,NA,1,75
"1452",5,NA,-0.00289286332384152,NA,0,75
"1453",7,NA,-0.00311492887046243,NA,0,75
"1454",3,0.0394882507107539,0.0457452119297135,0.0707207395076963,3,75
"1455",6,NA,0.00394682689600145,0.0264414114476453,2,75
"1456",2,NA,-0.0290598635159283,NA,0,75
"1457",1,0.00341043077513109,NA,NA,0,75
"1458",2,NA,NA,-0.00436845491666323,0,75
"1459",3,NA,NA,-0.00256149330258854,0,75
"1460",5,NA,NA,-0.00100157315128697,0,75
"1461",6,NA,NA,-0.00616586400960595,0,75
"1462",7,NA,NA,-0.0102803904673184,0,75
"1463",8,NA,NA,-0.00377942565714958,0,75
"1464",9,NA,NA,-0.00488494523661922,0,75
"1465",10,NA,NA,-0.0135908742853194,0,75
"1466",2,NA,NA,-0.00551152580097704,0,75
"1467",3,NA,NA,-0.0048470757357216,0,75
"1468",5,NA,NA,-0.00094379443142733,0,75
"1469",6,NA,NA,-0.00811603904693562,0,75
"1470",7,NA,NA,-0.00956351598048698,0,75
"1471",8,NA,NA,-0.00486559331514479,0,75
"1472",10,NA,NA,-0.0197437675023775,0,75
"1473",2,NA,NA,-0.00997073439854306,0,75
"1474",3,NA,NA,-0.0024004855967755,0,75
"1475",5,NA,NA,-0.000587316706676092,0,75
"1476",6,NA,NA,-0.00337251150011467,0,75
"1477",7,NA,NA,-0.0206504166951384,0,75
"1478",8,NA,NA,-0.0330638767737823,0,75
"1479",9,NA,NA,-0.000356386336241887,0,75
"1480",10,NA,NA,-0.019680705008819,0,75
"1481",2,NA,NA,-0.00317625171196358,0,75
"1482",3,NA,NA,-0.00153694410508575,0,75
"1483",5,NA,NA,-0.000392145010711836,0,75
"1484",6,NA,NA,-0.00325707560614581,0,75
"1485",7,NA,NA,-0.00692815748791347,0,75
"1486",8,NA,NA,-0.00657360414042235,0,75
"1487",9,NA,NA,-0.000298302851191811,0,75
"1488",10,NA,NA,-0.0113688081813088,0,75
"1489",2,NA,NA,-0.00681683263785415,0,75
"1490",3,NA,NA,-0.00287610121890172,0,75
"1491",5,NA,NA,-0.000787844632673455,0,75
"1492",6,NA,NA,-0.0102633590340307,0,75
"1493",7,NA,NA,-0.00909882145300162,0,75
"1494",8,NA,NA,-0.00648178394945561,0,75
"1495",9,NA,NA,-0.000955658994603061,0,75
"1496",10,NA,NA,-0.015462227780956,0,75
"1497",2,NA,NA,-0.00374100552722521,0,75
"1498",3,NA,NA,-0.00217927419688992,0,75
"1499",5,NA,NA,-0.000561828865240202,0,75
"1500",6,NA,NA,-0.00544846871164285,0,75
"1501",7,NA,NA,-0.00669448845737759,0,75
"1502",8,NA,NA,-0.00405755748503486,0,75
"1503",9,NA,NA,-0.000504709113025955,0,75
"1504",10,NA,NA,-0.0151683812677358,0,75
"1505",2,NA,NA,-0.00158127949725939,0,75
"1506",3,NA,NA,-0.0025603585823384,0,75
"1507",6,NA,NA,-0.00308206283602257,0,75
"1508",7,NA,NA,-0.00268610687321134,0,75
"1509",8,NA,NA,-0.00566687126008196,0,75
"1510",10,NA,NA,-0.0037708077285577,0,75
"1511",1,NA,NA,-0.000332754019394442,0,75
"1512",2,NA,NA,-0.00695237221283481,0,75
"1513",3,NA,NA,-0.00537086117371736,0,75
"1514",5,NA,NA,-0.000331436658053483,0,75
"1515",6,NA,NA,-0.011703392772169,0,75
"1516",7,NA,NA,-0.0370034971281513,0,75
"1517",8,NA,NA,-0.00639760304570176,0,75
"1518",9,NA,NA,-0.000366173730196663,0,75
"1519",10,NA,NA,-0.087030432671599,0,75
"1520",2,NA,-0.00125889301381926,-0.0414950607721394,2,75
"1521",3,NA,NA,-0.0256096267968729,0,75
"1522",5,NA,NA,-0.00847735462745577,0,75
"1523",6,NA,NA,-0.0604815737649204,0,75
"1524",7,NA,NA,-0.0472072905067737,0,75
"1525",8,NA,NA,-0.00277394788006202,0,75
"1526",9,NA,NA,-0.000454808807336106,0,75
"1527",10,NA,NA,-0.0490985337791587,0,75
"1528",2,NA,NA,-0.00450896707704913,0,75
"1529",3,NA,NA,-0.00458522162758106,0,75
"1530",5,NA,NA,-0.00099453720684227,0,75
"1531",6,NA,NA,-0.00958203698691599,0,75
"1532",7,NA,NA,-0.013142082410791,0,75
"1533",8,NA,NA,-0.00279887383719252,0,75
"1534",10,NA,NA,-0.0165161913699509,0,75
"1535",10,NA,NA,0.000690649910626423,0,75
"1536",4,0.000735545342932356,0.000696753591430843,NA,1,75
"1537",6,0.0150727525892123,0.00719235906067944,0.010444843080366,3,75
"1538",7,0.0166661518329541,0.0094799718752902,NA,1,75
"1539",4,-0.0231010895763006,-0.0209440740326537,NA,1,75
"1540",3,NA,NA,0.000305162113100533,0,75
"1541",6,NA,NA,0.00209901656727147,0,75
"1542",7,NA,NA,0.00105240971920673,0,75
"1543",2,NA,0.00486482313449665,NA,0,75
"1544",4,0.0210124117951175,0.0236646049494341,NA,1,75
"1545",5,0.0365245899944968,0.045746836356654,NA,1,75
"1546",7,0.0373475542763565,0.0365613751716187,NA,1,75
"1547",9,0.0562462690524494,0.0544659577830471,NA,1,75
"1548",2,NA,0.00497144287397766,NA,0,75
"1549",1,-0.0587810995314763,-0.054150455207921,NA,1,75
"1550",5,NA,-0.0053214531416133,NA,0,75
"1551",6,-0.00136585216961085,-0.00792394125332619,NA,1,75
"1552",9,-0.0601799977274918,-0.0566343790463826,NA,1,75
"1553",3,NA,-0.00954503519781713,NA,0,75
"1554",6,-0.00055317366581209,NA,NA,0,75
"1555",9,-0.0131072556084001,NA,NA,0,75
"1556",2,0.0228439645300735,0.0229158434761334,NA,1,75
"1557",9,0.000521415285187036,NA,NA,0,75
"1558",1,NA,NA,-0.00246560875275069,0,75
"1559",1,NA,NA,-0.000666627877373822,0,75
"1560",1,NA,NA,-0.00162798460778578,0,75
"1561",1,NA,NA,-0.0157999003365565,0,75
"1562",1,NA,NA,-0.0002230933974943,0,75
"1563",1,NA,NA,-0.000405423779625511,0,75
"1564",1,NA,NA,-0.00060223246316507,0,75
"1565",1,NA,NA,-0.000469210882357429,0,75
"1566",5,NA,NA,-0.00138206081837352,0,75
"1567",1,NA,NA,-0.000370944603573522,0,75
"1568",1,NA,NA,-0.00158354940621951,0,75
"1569",3,0.00457980682018733,NA,0.0130482261439766,0,75
"1570",7,0.0159971207566796,0.00257604203968931,NA,1,75
"1571",4,0.0612843695435623,0.082237203590502,0.0304405235544824,3,75
"1572",7,NA,0.00705069118020597,NA,0,75
