"","Source","Sink","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","SampleSize"
"1839","sp22","sp48",4,-0.0443604575828459,-0.051622444268352,-0.0672002501908328,3,75
"1840","sp22","sp48",5,-0.0505092992192165,-0.0589147447766176,-0.114918821810693,3,75
"1841","sp22","sp48",6,NA,NA,-0.0410059223932735,0,75
"1842","sp22","sp48",7,-0.0649800754927763,-0.0682726835630856,-0.106560452928038,3,75
"1843","sp22","sp48",8,-0.0178904013802095,-0.0177686341654181,-0.0402038862131761,3,75
"1844","sp22","sp48",9,NA,NA,-0.0507315473613213,0,75
"1845","sp22","sp48",10,NA,NA,-0.00469337818665005,0,75
"1846","sp23","sp24",1,NA,NA,0.138912492645167,0,75
"1847","sp23","sp24",2,NA,NA,0.200922592026044,0,75
"1848","sp23","sp24",3,NA,NA,0.185604787217168,0,75
"1849","sp23","sp24",4,NA,NA,0.149741737961856,0,75
"1850","sp23","sp24",5,NA,NA,0.223665643485637,0,75
"1851","sp23","sp24",6,NA,NA,0.166222655592859,0,75
"1852","sp23","sp24",7,NA,NA,0.201053283597708,0,75
"1853","sp23","sp24",8,NA,NA,0.273543550834539,0,75
"1854","sp23","sp24",9,NA,NA,0.242484938697443,0,75
"1855","sp23","sp24",10,NA,NA,0.230144508989289,0,75
"1856","sp23","sp25",1,NA,NA,0.141683283471165,0,75
"1857","sp23","sp25",2,NA,NA,0.198458366737654,0,75
"1858","sp23","sp25",3,NA,NA,0.137929996120989,0,75
"1859","sp23","sp25",4,NA,NA,0.175817753666925,0,75
"1860","sp23","sp25",5,NA,NA,0.175497346073937,0,75
"1861","sp23","sp25",6,NA,NA,0.108040685343883,0,75
"1862","sp23","sp25",7,NA,NA,0.181301583580751,0,75
"1863","sp23","sp25",8,NA,NA,0.269722834363847,0,75
"1864","sp23","sp25",9,NA,NA,0.176319894026385,0,75
"1865","sp23","sp25",10,NA,NA,0.183616025768122,0,75
"1866","sp23","sp26",1,NA,NA,0.0256817314990452,0,75
"1867","sp23","sp26",2,NA,NA,0.0360035949692766,0,75
"1868","sp23","sp26",3,NA,NA,0.198453357920687,0,75
"1869","sp23","sp26",4,NA,NA,0.0109469637941166,0,75
"1870","sp23","sp26",5,NA,NA,0.173569149349101,0,75
"1871","sp23","sp26",6,NA,NA,0.062095480774388,0,75
"1872","sp23","sp26",7,NA,NA,0.0377138558701019,0,75
"1873","sp23","sp26",8,NA,NA,0.168844606319219,0,75
"1874","sp23","sp26",9,NA,NA,0.107290335473737,0,75
"1875","sp23","sp26",10,NA,NA,0.0737347469771705,0,75
"1876","sp23","sp27",1,NA,NA,0.039517340519294,0,75
"1877","sp23","sp27",2,NA,NA,0.201298538035866,0,75
"1878","sp23","sp27",3,0.000209822115099512,NA,0.267322812324603,0,75
"1879","sp23","sp27",4,NA,NA,0.154066657415743,0,75
"1880","sp23","sp27",5,NA,NA,0.159492076667738,0,75
"1881","sp23","sp27",6,NA,NA,0.269272409092961,0,75
"1882","sp23","sp27",7,NA,NA,0.14067345205494,0,75
"1883","sp23","sp27",8,NA,NA,0.235812514678161,0,75
"1884","sp23","sp27",9,NA,NA,0.162625333337849,0,75
"1885","sp23","sp27",10,NA,NA,0.163371773499943,0,75
"1886","sp23","sp28",1,NA,NA,0.0590092634528722,0,75
"1887","sp23","sp28",2,NA,NA,0.132896415206573,0,75
"1888","sp23","sp28",3,NA,NA,0.199134391370784,0,75
"1889","sp23","sp28",4,NA,NA,0.152861274755024,0,75
"1890","sp23","sp28",5,NA,NA,0.0661308288787673,0,75
"1891","sp23","sp28",6,NA,NA,0.0657767037128488,0,75
"1892","sp23","sp28",7,NA,NA,0.18251301715542,0,75
"1893","sp23","sp28",8,NA,NA,0.26621978861891,0,75
"1894","sp23","sp28",9,NA,NA,0.154456806562175,0,75
"1895","sp23","sp28",10,NA,NA,0.164811196503948,0,75
"1896","sp23","sp29",1,NA,NA,0.119932704989239,0,75
"1897","sp23","sp29",2,NA,NA,0.0733911952628753,0,75
"1898","sp23","sp29",3,NA,NA,0.10363822859058,0,75
"1899","sp23","sp29",4,NA,NA,0.0615193397595716,0,75
"1900","sp23","sp29",5,NA,NA,0.0940436282944649,0,75
"1901","sp23","sp29",6,NA,NA,0.0561810286199516,0,75
"1902","sp23","sp29",7,NA,NA,0.0660420611684511,0,75
"1903","sp23","sp29",8,NA,NA,0.115430409371229,0,75
"1904","sp23","sp29",9,NA,NA,0.0655563979990798,0,75
"1905","sp23","sp29",10,NA,NA,0.0581866926704422,0,75
"1906","sp23","sp30",1,NA,NA,0.0795950825781837,0,75
"1907","sp23","sp30",2,NA,NA,0.0497051458226489,0,75
"1908","sp23","sp30",3,NA,NA,0.0654135049851126,0,75
"1909","sp23","sp30",4,NA,NA,0.0914015531935924,0,75
"1910","sp23","sp30",5,NA,NA,0.152924143150908,0,75
"1911","sp23","sp30",6,NA,NA,0.0405808627209223,0,75
"1912","sp23","sp30",7,NA,NA,0.0756019053705784,0,75
"1913","sp23","sp30",8,NA,NA,0.116467883239963,0,75
"1914","sp23","sp30",9,NA,NA,0.105138392246176,0,75
"1915","sp23","sp30",10,NA,NA,0.104119630795845,0,75
"1916","sp23","sp31",3,NA,NA,-0.00195715552781467,0,75
"1917","sp23","sp31",5,NA,NA,-0.00330614903014098,0,75
"1918","sp23","sp31",8,NA,NA,-0.00260550514377025,0,75
"1919","sp23","sp31",10,NA,NA,-0.00626133421742893,0,75
"1920","sp23","sp38",1,NA,NA,-0.0242812729360681,0,75
"1921","sp23","sp39",1,NA,NA,-0.00262191156224769,0,75
"1922","sp23","sp42",4,NA,NA,-0.0120053956073195,0,75
"1923","sp23","sp43",1,NA,NA,-0.0143408849461911,0,75
"1924","sp23","sp44",1,NA,NA,-0.00022335616926673,0,75
"1925","sp23","sp48",3,NA,NA,-0.00690128583247205,0,75
"1926","sp23","sp48",4,NA,NA,-0.00416665632321863,0,75
"1927","sp23","sp48",5,NA,NA,-0.00986405452852543,0,75
"1928","sp23","sp48",6,NA,NA,-0.00352078850656703,0,75
"1929","sp23","sp48",7,NA,NA,-0.0110267340306637,0,75
"1930","sp23","sp48",8,NA,NA,-0.0059162274284483,0,75
"1931","sp23","sp48",9,NA,NA,-0.00505810340197844,0,75
"1932","sp23","sp48",10,NA,NA,-0.000610341283530979,0,75
"1933","sp23","sp50",3,NA,NA,-0.000401746024671768,0,75
"1934","sp24","sp25",1,NA,NA,0.0190360985739562,0,75
"1935","sp24","sp25",2,NA,NA,0.201320783186088,0,75
"1936","sp24","sp25",3,NA,NA,0.198116894818129,0,75
"1937","sp24","sp25",4,NA,NA,0.209144356209647,0,75
"1938","sp24","sp25",5,NA,NA,0.138785093454857,0,75
"1939","sp24","sp25",6,NA,NA,0.177207976794167,0,75
"1940","sp24","sp25",7,NA,NA,0.206147870811007,0,75
"1941","sp24","sp25",8,0.0458552948376371,0.0398001398226731,0.27913371189537,3,75
"1942","sp24","sp25",9,NA,NA,0.165073892800038,0,75
"1943","sp24","sp25",10,NA,NA,0.188180802278654,0,75
"1944","sp24","sp26",1,NA,NA,0.0345939846782289,0,75
"1945","sp24","sp26",2,NA,NA,0.0761061611512118,0,75
"1946","sp24","sp26",3,NA,NA,0.173562328383129,0,75
"1947","sp24","sp26",4,NA,NA,0.0107111320500636,0,75
"1948","sp24","sp26",5,NA,NA,0.200505522251437,0,75
"1949","sp24","sp26",6,NA,NA,0.145080452715038,0,75
"1950","sp24","sp26",7,NA,NA,0.0448912034970576,0,75
"1951","sp24","sp26",8,NA,NA,0.12895585168323,0,75
"1952","sp24","sp26",9,NA,NA,0.121780264617322,0,75
"1953","sp24","sp26",10,NA,NA,0.0677533329620765,0,75
"1954","sp24","sp27",1,NA,NA,0.0513872750150063,0,75
"1955","sp24","sp27",2,NA,NA,0.0736812700161771,0,75
"1956","sp24","sp27",3,NA,NA,0.0523545050239339,0,75
"1957","sp24","sp27",4,NA,NA,0.0215771043039947,0,75
"1958","sp24","sp27",5,NA,NA,0.046119883214217,0,75
"1959","sp24","sp27",6,NA,NA,0.0446674329982798,0,75
"1960","sp24","sp27",7,NA,NA,0.0299666506345404,0,75
"1961","sp24","sp27",8,NA,NA,0.114194746847122,0,75
"1962","sp24","sp27",9,NA,NA,0.0314210355900454,0,75
"1963","sp24","sp27",10,NA,NA,0.0326699687244371,0,75
"1964","sp24","sp28",1,NA,NA,0.0400368295755849,0,75
"1965","sp24","sp28",2,NA,NA,0.147322820864138,0,75
"1966","sp24","sp28",3,NA,NA,0.21273612290933,0,75
"1967","sp24","sp28",4,NA,NA,0.149568028136535,0,75
"1968","sp24","sp28",5,NA,NA,0.0715943093015323,0,75
"1969","sp24","sp28",6,NA,NA,0.0998293352333739,0,75
"1970","sp24","sp28",7,NA,NA,0.142822703935002,0,75
"1971","sp24","sp28",8,NA,NA,0.202876195670064,0,75
"1972","sp24","sp28",9,NA,NA,0.0572331165046102,0,75
"1973","sp24","sp28",10,NA,NA,0.146608806307269,0,75
"1974","sp24","sp29",1,NA,NA,0.0316519619228876,0,75
"1975","sp24","sp29",2,NA,NA,0.0683520801904675,0,75
"1976","sp24","sp29",3,NA,NA,0.0556497395313204,0,75
"1977","sp24","sp29",4,NA,NA,0.0409419083831898,0,75
"1978","sp24","sp29",5,NA,NA,0.0627922595776867,0,75
"1979","sp24","sp29",6,NA,NA,0.0710021782775691,0,75
"1980","sp24","sp29",7,NA,NA,0.0626133359538227,0,75
"1981","sp24","sp29",8,NA,NA,0.0738880359650597,0,75
"1982","sp24","sp29",9,NA,NA,0.0474428655723295,0,75
"1983","sp24","sp29",10,NA,NA,0.0503573479117524,0,75
"1984","sp24","sp30",1,NA,NA,0.135121081208583,0,75
"1985","sp24","sp30",2,NA,NA,0.155177169470829,0,75
"1986","sp24","sp30",3,NA,NA,0.108888097939793,0,75
"1987","sp24","sp30",4,NA,NA,0.0990176450618441,0,75
"1988","sp24","sp30",5,NA,NA,0.174910759747579,0,75
"1989","sp24","sp30",6,NA,NA,0.175640500962051,0,75
"1990","sp24","sp30",7,NA,NA,0.153163272269709,0,75
"1991","sp24","sp30",8,NA,NA,0.126733591535879,0,75
"1992","sp24","sp30",9,NA,NA,0.155693272409139,0,75
"1993","sp24","sp30",10,NA,NA,0.160168608455117,0,75
"1994","sp24","sp31",3,NA,NA,-0.000909642834435465,0,75
"1995","sp24","sp31",5,NA,NA,-0.0010759348269796,0,75
"1996","sp24","sp31",8,NA,NA,-0.00117061530743617,0,75
"1997","sp24","sp31",10,NA,NA,-0.00312821392762074,0,75
"1998","sp24","sp38",1,NA,NA,-0.00568744436600503,0,75
"1999","sp24","sp39",1,NA,NA,-0.000352271388146497,0,75
"2000","sp24","sp40",2,-0.000746442942580291,-0.00225027284097095,NA,1,75
"2001","sp24","sp42",2,-0.0583001479069893,-0.0741597652583144,NA,1,75
"2002","sp24","sp42",3,-0.0279673175942781,-0.0303217556985284,NA,1,75
"2003","sp24","sp42",4,-0.139338918931125,-0.138298227166757,-0.110140783507152,3,75
"2004","sp24","sp42",5,NA,-0.00888782609383998,NA,0,75
"2005","sp24","sp42",6,NA,-0.00748409711396126,NA,0,75
"2006","sp24","sp43",1,NA,NA,-0.00374411020253369,0,75
"2007","sp24","sp47",8,-0.000980363811978007,-0.000500582946719735,NA,1,75
"2008","sp24","sp48",3,NA,NA,-0.00322998919562908,0,75
"2009","sp24","sp48",4,NA,NA,-0.00226205815951669,0,75
"2010","sp24","sp48",5,NA,NA,-0.00321010326688564,0,75
"2011","sp24","sp48",6,NA,NA,-0.00311627476655943,0,75
"2012","sp24","sp48",7,NA,NA,-0.00485690599622139,0,75
"2013","sp24","sp48",8,NA,NA,-0.00265807434935082,0,75
"2014","sp24","sp48",9,NA,NA,-0.00147104293619666,0,75
"2015","sp24","sp48",10,NA,NA,-0.000304931510991523,0,75
"2016","sp25","sp26",1,NA,NA,0.0173177030276463,0,75
"2017","sp25","sp26",2,NA,NA,0.0319241130715881,0,75
"2018","sp25","sp26",3,NA,NA,0.0725965792994143,0,75
"2019","sp25","sp26",4,NA,NA,0.0110326717808653,0,75
"2020","sp25","sp26",5,NA,-0.0055001102289009,0.0589852216049632,2,75
"2021","sp25","sp26",6,NA,NA,0.0543819744986944,0,75
"2022","sp25","sp26",7,NA,NA,0.0813690059971425,0,75
"2023","sp25","sp26",8,NA,NA,0.0822853388333,0,75
"2024","sp25","sp26",9,NA,NA,0.0584893745580066,0,75
"2025","sp25","sp26",10,NA,NA,0.0863285357448816,0,75
"2026","sp25","sp27",1,NA,NA,0.0251961998569315,0,75
"2027","sp25","sp27",2,NA,NA,0.0517174130147637,0,75
"2028","sp25","sp27",3,NA,NA,0.0522289352105071,0,75
"2029","sp25","sp27",4,NA,NA,0.0501622103593115,0,75
"2030","sp25","sp27",5,NA,NA,0.141613132464634,0,75
"2031","sp25","sp27",6,NA,NA,0.109054662176549,0,75
"2032","sp25","sp27",7,NA,NA,0.0844312997738259,0,75
"2033","sp25","sp27",8,NA,NA,0.0816196511807614,0,75
"2034","sp25","sp27",9,NA,NA,0.0251321274692334,0,75
"2035","sp25","sp27",10,NA,NA,0.0314044207248947,0,75
"2036","sp25","sp28",1,NA,NA,0.0928775524579355,0,75
"2037","sp25","sp28",2,NA,NA,0.0769549780421353,0,75
"2038","sp25","sp28",3,NA,NA,0.218695002531721,0,75
"2039","sp25","sp28",4,NA,NA,0.15405792987709,0,75
"2040","sp25","sp28",5,NA,NA,0.0975439080064028,0,75
"2041","sp25","sp28",6,NA,NA,0.150605692436998,0,75
"2042","sp25","sp28",7,NA,NA,0.114607349121139,0,75
"2043","sp25","sp28",8,NA,NA,0.139165229251329,0,75
"2044","sp25","sp28",9,NA,NA,0.0608240858716157,0,75
"2045","sp25","sp28",10,NA,NA,0.186171032524694,0,75
"2046","sp25","sp29",1,NA,NA,0.129955192433372,0,75
"2047","sp25","sp29",2,NA,NA,0.190777520961726,0,75
"2048","sp25","sp29",3,NA,NA,0.126671013657919,0,75
"2049","sp25","sp29",4,NA,NA,0.149127716676008,0,75
"2050","sp25","sp29",5,NA,NA,0.126153678882142,0,75
"2051","sp25","sp29",6,NA,NA,0.229788845157625,0,75
"2052","sp25","sp29",7,NA,NA,0.160455440342201,0,75
"2053","sp25","sp29",8,NA,NA,0.133398538460244,0,75
"2054","sp25","sp29",9,NA,NA,0.17759899200587,0,75
"2055","sp25","sp29",10,NA,NA,0.126550704235196,0,75
"2056","sp25","sp30",1,NA,NA,0.0247938954701024,0,75
"2057","sp25","sp30",2,NA,NA,0.085419546409208,0,75
"2058","sp25","sp30",3,NA,NA,0.136698251352735,0,75
"2059","sp25","sp30",4,NA,NA,0.177711385721656,0,75
"2060","sp25","sp30",5,NA,NA,0.0951744232809427,0,75
"2061","sp25","sp30",6,NA,NA,0.132917356664387,0,75
"2062","sp25","sp30",7,NA,NA,0.0756259166330722,0,75
"2063","sp25","sp30",8,NA,NA,0.0513508017520304,0,75
"2064","sp25","sp30",9,NA,NA,0.0873038385538716,0,75
"2065","sp25","sp30",10,NA,NA,0.0869839584588025,0,75
"2066","sp25","sp31",3,NA,NA,-0.000994375325661222,0,75
"2067","sp25","sp31",5,NA,NA,-0.00120516272901099,0,75
"2068","sp25","sp31",8,NA,NA,-0.00178461763430284,0,75
"2069","sp25","sp31",10,NA,NA,-0.00353521280891944,0,75
"2070","sp25","sp33",9,0.0201585248774823,0.0204287741252523,NA,1,75
"2071","sp25","sp38",1,NA,NA,-0.00296413817150892,0,75
"2072","sp25","sp39",1,NA,NA,-0.0249485487097537,0,75
"2073","sp25","sp42",4,NA,NA,-0.0167679417209287,0,75
"2074","sp25","sp43",1,NA,NA,-0.0055906091834374,0,75
"2075","sp25","sp44",1,NA,NA,-0.00035155114831152,0,75
"2076","sp25","sp47",8,-0.0284411643845844,-0.0167817906902806,NA,1,75
"2077","sp25","sp48",3,NA,NA,-0.00372820063081944,0,75
"2078","sp25","sp48",4,NA,NA,-0.00469888827802766,0,75
"2079","sp25","sp48",5,NA,NA,-0.00359566092342908,0,75
"2080","sp25","sp48",6,NA,NA,-0.00852918788875198,0,75
"2081","sp25","sp48",7,NA,NA,-0.00963378614841464,0,75
"2082","sp25","sp48",8,NA,NA,-0.00405226749322252,0,75
"2083","sp25","sp48",9,NA,NA,-0.00175095675766798,0,75
"2084","sp25","sp48",10,NA,NA,-0.000344604879475201,0,75
"2085","sp26","sp27",1,NA,NA,0.0334517958856054,0,75
"2086","sp26","sp27",2,NA,NA,0.00782314897451495,0,75
"2087","sp26","sp27",3,NA,NA,0.107651669987125,0,75
"2088","sp26","sp27",4,NA,NA,0.0016591839787349,0,75
"2089","sp26","sp27",5,NA,NA,0.0613351656824545,0,75
"2090","sp26","sp27",6,NA,NA,0.0188786048520092,0,75
"2091","sp26","sp27",7,NA,NA,0.0137685750880376,0,75
"2092","sp26","sp27",8,NA,NA,0.172374218189657,0,75
"2093","sp26","sp27",9,NA,NA,0.0416392438341202,0,75
"2094","sp26","sp27",10,NA,NA,0.0414766944366636,0,75
"2095","sp26","sp28",1,NA,NA,0.206106147288317,0,75
"2096","sp26","sp28",2,NA,NA,0.126902361081337,0,75
"2097","sp26","sp28",3,NA,NA,0.205565071898884,0,75
"2098","sp26","sp28",4,NA,NA,0.0983809933520671,0,75
"2099","sp26","sp28",5,NA,NA,0.0368444142663861,0,75
"2100","sp26","sp28",6,NA,NA,0.166557155898072,0,75
"2101","sp26","sp28",7,NA,NA,0.0770636530594539,0,75
"2102","sp26","sp28",8,NA,NA,0.181000662946837,0,75
"2103","sp26","sp28",9,NA,NA,0.0952707630892688,0,75
"2104","sp26","sp28",10,NA,NA,0.169480795130032,0,75
"2105","sp26","sp29",1,NA,NA,0.0437648982090726,0,75
"2106","sp26","sp29",2,NA,NA,0.11850434975928,0,75
"2107","sp26","sp29",3,NA,NA,0.0909749308145126,0,75
"2108","sp26","sp29",4,NA,NA,0.00790808095883755,0,75
"2109","sp26","sp29",5,NA,NA,0.0899630473658323,0,75
"2110","sp26","sp29",6,NA,NA,0.121918069386386,0,75
"2111","sp26","sp29",7,NA,NA,0.157519419528061,0,75
"2112","sp26","sp29",8,NA,NA,0.163806808612258,0,75
"2113","sp26","sp29",9,NA,NA,0.099184454630717,0,75
"2114","sp26","sp29",10,NA,NA,0.176827207930345,0,75
"2115","sp26","sp30",1,NA,NA,0.0579238063081888,0,75
"2116","sp26","sp30",2,NA,NA,0.0964241586664854,0,75
"2117","sp26","sp30",3,NA,NA,0.070205304050072,0,75
"2118","sp26","sp30",4,NA,NA,0.0159023319082654,0,75
"2119","sp26","sp30",5,NA,NA,0.152045160569083,0,75
"2120","sp26","sp30",6,NA,NA,0.154359637235753,0,75
"2121","sp26","sp30",7,NA,NA,0.0981545240747091,0,75
"2122","sp26","sp30",8,NA,NA,0.0391576512471605,0,75
"2123","sp26","sp30",9,NA,NA,0.109589940819006,0,75
"2124","sp26","sp30",10,NA,NA,0.137548692253851,0,75
"2125","sp26","sp31",3,NA,NA,-0.000877169174422371,0,75
"2126","sp26","sp31",5,NA,NA,-0.000866172602585656,0,75
"2127","sp26","sp31",8,NA,NA,-0.0018743996054237,0,75
"2128","sp26","sp31",10,NA,NA,-0.00296761255573436,0,75
"2129","sp26","sp38",1,NA,NA,-0.0018783152644216,0,75
"2130","sp26","sp39",1,NA,NA,-0.000320471721657929,0,75
"2131","sp26","sp42",4,NA,NA,-0.000858754408847654,0,75
"2132","sp26","sp43",1,NA,NA,-0.00230107436446269,0,75
"2133","sp26","sp44",1,NA,NA,-0.000780133098211079,0,75
"2134","sp26","sp48",3,NA,NA,-0.00322651870782801,0,75
"2135","sp26","sp48",4,NA,NA,-0.00086917585366159,0,75
"2136","sp26","sp48",5,NA,NA,-0.00258426758900683,0,75
"2137","sp26","sp48",6,NA,NA,-0.00633951747580463,0,75
"2138","sp26","sp48",7,NA,NA,-0.00384760092065864,0,75
"2139","sp26","sp48",8,NA,NA,-0.00425613220691369,0,75
"2140","sp26","sp48",9,NA,NA,-0.00157848426846307,0,75
"2141","sp26","sp48",10,NA,NA,-0.000289276437480016,0,75
"2142","sp27","sp28",1,NA,NA,0.202309830522188,0,75
"2143","sp27","sp28",2,NA,NA,0.024177840433889,0,75
"2144","sp27","sp28",3,NA,NA,0.0678283318811337,0,75
"2145","sp27","sp28",4,NA,NA,0.0231685033668532,0,75
"2146","sp27","sp28",5,NA,NA,0.0196340311824441,0,75
"2147","sp27","sp28",6,NA,NA,0.0299950927389727,0,75
"2148","sp27","sp28",7,NA,NA,0.0299217956871726,0,75
"2149","sp27","sp28",8,NA,NA,0.0687394194247178,0,75
"2150","sp27","sp28",9,NA,NA,0.024028056993905,0,75
"2151","sp27","sp28",10,NA,NA,0.0380784411288189,0,75
"2152","sp27","sp29",1,NA,NA,0.065416088678536,0,75
"2153","sp27","sp29",2,NA,NA,0.0148497448746296,0,75
"2154","sp27","sp29",3,NA,NA,0.128698332521268,0,75
"2155","sp27","sp29",4,NA,NA,0.0443490397683432,0,75
"2156","sp27","sp29",5,NA,NA,0.0300362930702022,0,75
"2157","sp27","sp29",6,NA,NA,0.0655560356398067,0,75
"2158","sp27","sp29",7,NA,NA,0.0183817953735734,0,75
"2159","sp27","sp29",8,NA,NA,0.0393196176852156,0,75
"2160","sp27","sp29",9,NA,NA,0.0372661491689557,0,75
"2161","sp27","sp29",10,NA,NA,0.0198270719054466,0,75
"2162","sp27","sp30",1,NA,NA,0.0368610901628445,0,75
"2163","sp27","sp30",2,NA,NA,0.0128967428442998,0,75
"2164","sp27","sp30",3,NA,NA,0.0348452501511731,0,75
"2165","sp27","sp30",4,NA,NA,0.0185539039172123,0,75
"2166","sp27","sp30",5,NA,NA,0.0299275832080767,0,75
"2167","sp27","sp30",6,NA,NA,0.0222751647063956,0,75
"2168","sp27","sp30",7,NA,NA,0.0129687123983466,0,75
"2169","sp27","sp30",8,NA,NA,0.0272333885147809,0,75
"2170","sp27","sp30",9,NA,NA,0.0174733200100927,0,75
"2171","sp27","sp30",10,NA,NA,0.0253324880165306,0,75
"2172","sp27","sp31",3,NA,NA,-0.000715529298774294,0,75
"2173","sp27","sp31",5,NA,NA,-0.000532362167990016,0,75
"2174","sp27","sp31",8,NA,NA,-0.000655469371818809,0,75
"2175","sp27","sp31",10,NA,NA,-0.00389222414968369,0,75
"2176","sp27","sp38",1,NA,NA,-0.00157834601414594,0,75
"2177","sp27","sp39",1,NA,NA,-0.000466266775359303,0,75
"2178","sp27","sp42",4,NA,NA,-0.00172992297775948,0,75
"2179","sp27","sp42",9,-0.0025616644434962,-0.00232626834416385,NA,1,75
"2180","sp27","sp43",1,NA,NA,-0.0118317534509083,0,75
"2181","sp27","sp44",1,NA,NA,-0.000765763646355728,0,75
"2182","sp27","sp48",3,NA,NA,-0.0027952745807167,0,75
"2183","sp27","sp48",4,NA,NA,-0.000747602202772389,0,75
"2184","sp27","sp48",5,NA,NA,-0.00158832811410005,0,75
"2185","sp27","sp48",6,NA,NA,-0.00261057933103026,0,75
"2186","sp27","sp48",7,NA,NA,-0.00505338103044612,0,75
"2187","sp27","sp48",8,NA,NA,-0.00148835088095964,0,75
"2188","sp27","sp48",9,NA,NA,-0.000920715054006745,0,75
"2189","sp27","sp48",10,NA,NA,-0.000379405570891837,0,75
"2190","sp28","sp29",1,NA,NA,0.175871944080832,0,75
"2191","sp28","sp29",2,NA,NA,0.207734480958757,0,75
"2192","sp28","sp29",3,NA,NA,0.117304494381236,0,75
"2193","sp28","sp29",4,NA,NA,0.110426795675611,0,75
"2194","sp28","sp29",5,NA,NA,0.0530713682776474,0,75
"2195","sp28","sp29",6,NA,NA,0.262866441906408,0,75
"2196","sp28","sp29",7,NA,NA,0.25187349370576,0,75
"2197","sp28","sp29",8,NA,NA,0.222401862633402,0,75
"2198","sp28","sp29",9,NA,NA,0.166291945040168,0,75
"2199","sp28","sp29",10,NA,NA,0.196816023765334,0,75
"2200","sp28","sp30",1,NA,NA,0.0879121834487974,0,75
"2201","sp28","sp30",2,NA,NA,0.201440519155405,0,75
"2202","sp28","sp30",3,NA,NA,0.280285081461669,0,75
"2203","sp28","sp30",4,NA,NA,0.222056851584087,0,75
"2204","sp28","sp30",5,NA,NA,0.170912046980453,0,75
"2205","sp28","sp30",6,NA,NA,0.211697920622908,0,75
"2206","sp28","sp30",7,NA,NA,0.294561003295571,0,75
"2207","sp28","sp30",8,NA,NA,0.120220893546287,0,75
"2208","sp28","sp30",9,NA,NA,0.223343707304432,0,75
"2209","sp28","sp30",10,NA,NA,0.211855075306589,0,75
"2210","sp28","sp31",3,NA,NA,-0.00352656737682824,0,75
"2211","sp28","sp31",5,NA,NA,-0.00485242221815955,0,75
"2212","sp28","sp31",8,NA,NA,-0.00333346797712025,0,75
"2213","sp28","sp31",10,NA,NA,-0.00874081062464594,0,75
"2214","sp28","sp38",1,NA,NA,-0.00318185366738073,0,75
"2215","sp28","sp39",1,NA,NA,-0.00171874001423843,0,75
"2216","sp28","sp42",4,NA,NA,-0.0119914685940349,0,75
"2217","sp28","sp43",1,NA,NA,-0.0115793338452086,0,75
"2218","sp28","sp44",1,NA,NA,-0.00510297710732815,0,75
"2219","sp28","sp46",2,NA,0.0161180377270069,NA,0,75
"2220","sp28","sp48",3,NA,NA,-0.0122271797848019,0,75
"2221","sp28","sp48",4,NA,NA,-0.0121369907964296,0,75
"2222","sp28","sp48",5,NA,NA,-0.0144774349005414,0,75
"2223","sp28","sp48",6,NA,NA,-0.0146080720464863,0,75
"2224","sp28","sp48",7,NA,NA,-0.0288236403878666,0,75
"2225","sp28","sp48",8,NA,NA,-0.00756918662230943,0,75
"2226","sp28","sp48",9,NA,NA,-0.0120608873580977,0,75
"2227","sp28","sp48",10,NA,NA,-0.000852035267642728,0,75
"2228","sp29","sp30",1,NA,NA,0.151485651244191,0,75
"2229","sp29","sp30",2,NA,NA,0.141636063201509,0,75
"2230","sp29","sp30",3,NA,NA,0.210532258175258,0,75
"2231","sp29","sp30",4,NA,NA,0.197181449426791,0,75
"2232","sp29","sp30",5,NA,NA,0.159250486772287,0,75
"2233","sp29","sp30",6,NA,NA,0.215412644493231,0,75
"2234","sp29","sp30",7,NA,NA,0.213920217764281,0,75
"2235","sp29","sp30",8,NA,NA,0.0650048211880802,0,75
"2236","sp29","sp30",9,NA,NA,0.14134372548327,0,75
"2237","sp29","sp30",10,NA,NA,0.127877506422505,0,75
"2238","sp29","sp31",3,NA,NA,-0.00319204860108503,0,75
"2239","sp29","sp31",5,NA,NA,-0.00428820012060709,0,75
"2240","sp29","sp31",8,NA,NA,-0.00302490341165363,0,75
"2241","sp29","sp31",10,NA,NA,-0.00517088883185533,0,75
"2242","sp29","sp37",10,-0.0083420606566293,NA,NA,0,75
"2243","sp29","sp38",1,NA,NA,-0.00578446836131015,0,75
"2244","sp29","sp39",1,NA,NA,-0.00240487807236597,0,75
"2245","sp29","sp39",10,-0.00022568868734024,NA,NA,0,75
"2246","sp29","sp42",4,NA,NA,-0.00328247697501704,0,75
"2247","sp29","sp42",6,NA,NA,-0.000463617038952669,0,75
"2248","sp29","sp43",1,NA,NA,-0.00740858738816517,0,75
"2249","sp29","sp44",1,NA,NA,-0.000665693510015759,0,75
"2250","sp29","sp48",3,NA,NA,-0.0148188443695947,0,75
"2251","sp29","sp48",4,NA,NA,-0.00733501629063563,0,75
"2252","sp29","sp48",5,NA,NA,-0.0127940511553691,0,75
"2253","sp29","sp48",6,NA,NA,-0.0472659287648025,0,75
"2254","sp29","sp48",7,NA,NA,-0.0118671777304069,0,75
"2255","sp29","sp48",8,NA,NA,-0.00686854008931031,0,75
"2256","sp29","sp48",9,NA,NA,-0.00715969731460351,0,75
"2257","sp29","sp48",10,NA,NA,-0.000504047031676665,0,75
