"","Source","Sink","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","CovariateStrength"
"1123","sp26","sp29",1,NA,NA,0.00620351236819476,0,8
"1124","sp26","sp29",2,NA,NA,0.040883739458995,0,8
"1125","sp26","sp29",3,NA,NA,0.0499676504658213,0,8
"1126","sp26","sp29",4,NA,NA,0.0247672938647299,0,8
"1127","sp26","sp29",5,NA,NA,0.0738424508427207,0,8
"1128","sp26","sp29",6,NA,NA,0.0944414774885388,0,8
"1129","sp26","sp29",7,NA,NA,0.075436496451846,0,8
"1130","sp26","sp29",8,NA,NA,0.0473794235380859,0,8
"1131","sp26","sp29",9,NA,NA,0.0750429131258211,0,8
"1132","sp26","sp29",10,NA,NA,0.0407108672114772,0,8
"1133","sp26","sp30",1,NA,NA,0.0055594287889302,0,8
"1134","sp26","sp30",2,NA,NA,0.0401498131867077,0,8
"1135","sp26","sp30",3,NA,NA,0.054888516474304,0,8
"1136","sp26","sp30",4,NA,NA,0.0247105694679351,0,8
"1137","sp26","sp30",5,NA,NA,0.0922291457483809,0,8
"1138","sp26","sp30",6,NA,NA,0.0952616691776697,0,8
"1139","sp26","sp30",7,NA,NA,0.0932922378071138,0,8
"1140","sp26","sp30",8,NA,NA,0.066599513358395,0,8
"1141","sp26","sp30",9,NA,NA,0.135305119003262,0,8
"1142","sp26","sp30",10,NA,NA,0.0692736508269468,0,8
"1143","sp26","sp32",3,NA,NA,-0.0017005550324467,0,8
"1144","sp26","sp32",9,NA,NA,-0.00044742674847769,0,8
"1145","sp26","sp32",10,NA,NA,-0.0165219021904566,0,8
"1146","sp26","sp40",1,NA,NA,-0.000523495258214303,0,8
"1147","sp26","sp42",6,NA,NA,-0.00124387492652621,0,8
"1148","sp26","sp46",1,NA,NA,-0.00358333839117729,0,8
"1149","sp26","sp46",8,NA,NA,-0.00590872505107037,0,8
"1150","sp26","sp49",1,NA,NA,-0.000798211848592328,0,8
"1151","sp27","sp28",1,NA,NA,0.0541335306281246,0,8
"1152","sp27","sp28",2,NA,NA,0.012838519921278,0,8
"1153","sp27","sp28",3,NA,NA,0.0215943073326009,0,8
"1154","sp27","sp28",4,NA,NA,0.00674692457956545,0,8
"1155","sp27","sp28",5,NA,NA,0.0106980998785837,0,8
"1156","sp27","sp28",6,NA,NA,0.0266423860861016,0,8
"1157","sp27","sp28",7,NA,NA,0.010074886253622,0,8
"1158","sp27","sp28",8,NA,NA,0.0345666775141483,0,8
"1159","sp27","sp28",9,NA,NA,0.00558876599806421,0,8
"1160","sp27","sp28",10,NA,NA,0.00403261535222223,0,8
"1161","sp27","sp29",1,NA,NA,0.115798872051097,0,8
"1162","sp27","sp29",2,NA,NA,0.0102282092576331,0,8
"1163","sp27","sp29",3,NA,NA,0.00477848656937875,0,8
"1164","sp27","sp29",5,NA,NA,0.0312128294037691,0,8
"1165","sp27","sp29",6,NA,NA,0.034882192457513,0,8
"1166","sp27","sp29",7,NA,NA,0.000477189112881062,0,8
"1167","sp27","sp29",8,NA,NA,0.00412636768390637,0,8
"1168","sp27","sp29",9,NA,NA,0.01451108850738,0,8
"1169","sp27","sp29",10,NA,NA,0.000483301662632033,0,8
"1170","sp27","sp30",1,-0.000532540562478858,NA,0.0916120481082384,0,8
"1171","sp27","sp30",2,NA,NA,0.00774550937318165,0,8
"1172","sp27","sp30",3,NA,NA,0.00831190887128553,0,8
"1173","sp27","sp30",4,NA,NA,0.00160062085822673,0,8
"1174","sp27","sp30",5,NA,NA,0.00852368565524966,0,8
"1175","sp27","sp30",6,NA,NA,0.0103135801352626,0,8
"1176","sp27","sp30",7,NA,NA,0.00516842516779373,0,8
"1177","sp27","sp30",8,NA,NA,0.0124677837437969,0,8
"1178","sp27","sp30",9,NA,NA,0.00949598137598883,0,8
"1179","sp27","sp30",10,NA,NA,0.00817900948048335,0,8
"1180","sp27","sp32",3,NA,NA,-0.00025751941149512,0,8
"1181","sp27","sp32",10,NA,NA,-0.00150119209914662,0,8
"1182","sp27","sp38",1,NA,NA,-0.00135187098128443,0,8
"1183","sp27","sp39",1,-0.00240680335257409,-0.000546922683570746,-0.000219676495431449,3,8
"1184","sp27","sp40",1,NA,NA,-0.000685231940781845,0,8
"1185","sp27","sp42",6,NA,NA,-0.000252177263003554,0,8
"1186","sp27","sp46",1,NA,NA,-0.000821385062063502,0,8
"1187","sp27","sp46",8,NA,NA,-0.00045727564960179,0,8
"1188","sp27","sp49",1,-0.07751679453417,-0.0665679304286534,-0.0423139658510294,3,8
"1189","sp28","sp29",1,NA,NA,0.248902116160879,0,8
"1190","sp28","sp29",2,NA,NA,0.0210444823545933,0,8
"1191","sp28","sp29",3,NA,NA,0.0313492749874804,0,8
"1192","sp28","sp29",4,NA,NA,0.00307285454236733,0,8
"1193","sp28","sp29",5,NA,NA,0.0223285867364823,0,8
"1194","sp28","sp29",6,NA,NA,0.0516391508610071,0,8
"1195","sp28","sp29",7,NA,NA,0.0196850239467639,0,8
"1196","sp28","sp29",8,NA,NA,0.0150927925802594,0,8
"1197","sp28","sp29",9,NA,NA,0.0206966972966769,0,8
"1198","sp28","sp29",10,NA,NA,0.0141201719000449,0,8
"1199","sp28","sp30",1,NA,NA,0.0127515632721997,0,8
"1200","sp28","sp30",2,NA,0.0380924681330873,0.303711465011806,2,8
"1201","sp28","sp30",3,0.114966914905869,0.033994694192405,0.320228009981625,3,8
"1202","sp28","sp30",4,NA,0.00913386957565619,0.277788702888827,2,8
"1203","sp28","sp30",5,NA,NA,0.287020997239136,0,8
"1204","sp28","sp30",6,NA,NA,0.220581072045232,0,8
"1205","sp28","sp30",7,NA,NA,0.232362521668124,0,8
"1206","sp28","sp30",8,NA,NA,0.229662941768691,0,8
"1207","sp28","sp30",9,NA,NA,0.302527501610893,0,8
"1208","sp28","sp30",10,NA,NA,0.23272074371528,0,8
"1209","sp28","sp32",3,NA,NA,-0.00992129845884213,0,8
"1210","sp28","sp32",9,NA,NA,-0.00674218698836308,0,8
"1211","sp28","sp32",10,NA,NA,-0.000835559975207203,0,8
"1212","sp28","sp40",1,NA,NA,-0.000510890927592794,0,8
"1213","sp28","sp42",6,NA,NA,-0.000711245500025889,0,8
"1214","sp28","sp44",2,0.000363152710523342,NA,NA,0,8
"1215","sp28","sp46",1,NA,NA,-0.000438182445639254,0,8
"1216","sp28","sp46",2,0.0124989316773656,NA,NA,0,8
"1217","sp28","sp46",8,NA,NA,-0.000273768165310768,0,8
"1218","sp28","sp46",10,0.0390938643817245,NA,NA,0,8
"1219","sp28","sp49",1,NA,NA,-0.00160981801077972,0,8
"1220","sp29","sp30",1,NA,NA,0.0158948305386974,0,8
"1221","sp29","sp30",2,NA,NA,0.0800147968531268,0,8
"1222","sp29","sp30",3,NA,NA,0.117418757057021,0,8
"1223","sp29","sp30",4,NA,NA,0.00924783105230725,0,8
"1224","sp29","sp30",5,NA,NA,0.0983477558996246,0,8
"1225","sp29","sp30",6,NA,NA,0.135900847982712,0,8
"1226","sp29","sp30",7,NA,NA,0.110612520722971,0,8
"1227","sp29","sp30",8,NA,NA,0.0823058357574566,0,8
"1228","sp29","sp30",9,NA,NA,0.0912005528293451,0,8
"1229","sp29","sp30",10,NA,NA,0.0753355815671798,0,8
"1230","sp29","sp32",3,NA,NA,-0.0036378658240915,0,8
"1231","sp29","sp32",9,NA,NA,-0.000278047351220175,0,8
"1232","sp29","sp32",10,NA,NA,-0.000486088155569387,0,8
"1233","sp29","sp37",2,NA,NA,-0.00473838489084327,0,8
"1234","sp29","sp38",1,NA,NA,-0.000234551683991511,0,8
"1235","sp29","sp40",1,NA,NA,-0.000702307199868883,0,8
"1236","sp29","sp40",5,NA,0.000363105591362053,NA,0,8
"1237","sp29","sp42",6,NA,NA,-0.000270739295090544,0,8
"1238","sp29","sp46",1,NA,NA,-0.000618044768453876,0,8
"1239","sp29","sp49",1,NA,NA,-0.00344361632599916,0,8
"1240","sp30","sp32",3,NA,NA,-0.044341600214889,0,8
"1241","sp30","sp32",9,NA,NA,-0.00426672282266775,0,8
"1242","sp30","sp32",10,NA,NA,-0.0011072325458037,0,8
"1243","sp30","sp37",2,NA,NA,-0.00026473290171446,0,8
"1244","sp30","sp38",1,NA,-0.0277343334791131,-0.0209969375008422,2,8
"1245","sp30","sp39",1,0.000294605942031948,NA,NA,0,8
"1246","sp30","sp40",1,NA,NA,-0.000734720394536736,0,8
"1247","sp30","sp42",6,NA,NA,-0.00134698644169605,0,8
"1248","sp30","sp46",1,NA,NA,-0.000599798836353872,0,8
"1249","sp30","sp46",8,NA,NA,-0.000275013009669214,0,8
"1250","sp30","sp49",1,0.00948848116428452,NA,-0.00272435075520534,0,8
"1251","sp31","sp35",3,0.0558516836714548,0.0616579932316475,NA,1,8
"1252","sp31","sp35",5,0.0600267407812305,0.0597862442545614,0.0118225516105956,3,8
"1253","sp31","sp44",6,-0.0275265918454194,-0.0476556990613797,NA,1,8
"1254","sp31","sp45",3,NA,0.000519030694466425,NA,0,8
"1255","sp31","sp45",6,NA,0.0320737867122908,NA,0,8
"1256","sp31","sp47",3,-0.033492686256014,-0.0124828599301334,-0.000721571315712826,3,8
"1257","sp31","sp47",4,-0.0374832673420887,-0.017672609207513,NA,1,8
"1258","sp31","sp47",5,-0.0157903646477942,-0.0121859978974804,NA,1,8
"1259","sp31","sp47",6,-0.00724757706521129,-0.0158560695753929,NA,1,8
"1260","sp31","sp47",7,-0.0119592874928508,-0.021390801538997,-0.0076984685850049,3,8
"1261","sp31","sp47",9,-0.114643798428221,-0.139512045217322,-0.0592806594849446,3,8
"1262","sp32","sp37",2,NA,0.0201563063357905,NA,0,8
"1263","sp32","sp47",8,-0.00744098333873766,-0.00702183844352905,NA,1,8
"1264","sp34","sp40",2,-0.103163121922634,-0.0791611795984569,NA,1,8
"1265","sp34","sp40",4,-0.0778883514715368,-0.0390627550451938,NA,1,8
"1266","sp34","sp40",6,-0.0688416441284403,-0.0655590754148566,NA,1,8
"1267","sp34","sp40",9,-0.0265688080125073,-0.00897406875461004,NA,1,8
"1268","sp34","sp43",4,0.000309578229485376,NA,NA,0,8
"1269","sp34","sp49",4,NA,-0.000280427021933969,NA,0,8
"1270","sp34","sp49",6,NA,-0.000351839827792188,NA,0,8
"1271","sp35","sp47",3,-0.00133942387182709,-0.00055221105725148,NA,1,8
"1272","sp35","sp47",5,-0.00067558549474523,-0.000519883278138506,NA,1,8
"1273","sp37","sp38",3,NA,0.0227441164950273,NA,0,8
"1274","sp38","sp39",4,0.0316552374700163,0.0284499049545361,NA,1,8
"1275","sp39","sp49",1,0.0428829461754714,0.0113261823646,0.00738708612662548,3,8
"1276","sp40","sp43",4,-0.00558843620401667,NA,NA,0,8
"1277","sp40","sp46",1,NA,NA,0.00024068721537577,0,8
"1278","sp44","sp45",6,NA,-0.00109703986500731,NA,0,8
"1279","sp44","sp46",2,0.0405661058031083,0.0279077344155351,0.0101354307271959,3,8
"1280","sp44","sp47",6,NA,0.00054233510319721,NA,0,8
"1281","sp45","sp47",6,NA,-0.000365008609025573,NA,0,8
"1282","sp46","sp47",1,0.0291701833423761,NA,NA,0,8
"1283","sp1","sp19",6,NA,-0.000643836398329579,NA,0,15
"1284","sp1","sp22",7,-0.00724984920999411,NA,NA,0,15
"1285","sp1","sp34",6,0.0236248226942653,0.0370895149514254,NA,1,15
"1286","sp1","sp40",6,-0.0147968762750032,-0.0256395180185498,NA,1,15
"1287","sp2","sp11",4,0.0645927514429522,0.0675315428222813,0.073519215577788,3,15
"1288","sp2","sp11",7,0.0298352292935533,0.00859464291440409,0.0337591712229973,3,15
"1289","sp2","sp21",4,NA,NA,-0.00137610134816034,0,15
"1290","sp2","sp22",4,NA,NA,-0.00142055305097314,0,15
"1291","sp2","sp23",4,NA,NA,-0.00135947863326924,0,15
"1292","sp2","sp24",4,NA,NA,-0.0013377737286027,0,15
"1293","sp2","sp25",4,NA,NA,-0.00137100491306855,0,15
"1294","sp2","sp26",4,NA,NA,-0.00138785412663214,0,15
"1295","sp2","sp26",7,NA,NA,-0.000206462407213389,0,15
"1296","sp2","sp27",4,NA,NA,-0.00299659988166917,0,15
"1297","sp2","sp27",7,NA,NA,-0.00059979644459959,0,15
"1298","sp2","sp28",4,NA,NA,-0.00168765003664285,0,15
"1299","sp2","sp29",4,NA,NA,-0.00233295944940302,0,15
"1300","sp2","sp29",7,NA,NA,-0.00060401700881271,0,15
"1301","sp2","sp30",4,NA,NA,-0.00518227677153865,0,15
"1302","sp3","sp24",2,0.079905085946443,0.0609413877709756,NA,1,15
"1303","sp3","sp24",6,0.0295053552416385,0.000942834000622071,NA,1,15
"1304","sp3","sp24",10,0.0349993305363419,0.0257080684589641,NA,1,15
"1305","sp3","sp35",7,-0.0503648411920609,-0.0514766007007585,NA,1,15
"1306","sp3","sp42",2,-0.0359906658067964,-0.0465067783938056,NA,1,15
"1307","sp3","sp46",4,NA,NA,0.00247861820801254,0,15
"1308","sp3","sp46",7,NA,NA,0.0157200873328446,0,15
"1309","sp3","sp49",5,NA,-0.0018281640716179,NA,0,15
"1310","sp4","sp26",7,0.0836957857096999,0.0824878413437733,NA,1,15
"1311","sp4","sp26",9,NA,0.0076984326366637,NA,0,15
"1312","sp4","sp36",1,0.00078596542553877,NA,NA,0,15
"1313","sp5","sp28",2,NA,-0.000238323536903378,NA,0,15
"1314","sp5","sp30",2,-0.0152285805791142,-0.00869165792218014,NA,1,15
"1315","sp5","sp30",4,-0.0303328026229763,-0.019102767064433,NA,1,15
"1316","sp6","sp12",3,NA,0.0498177546660803,NA,0,15
"1317","sp6","sp15",7,-0.00112321570818568,NA,NA,0,15
"1318","sp6","sp18",3,-0.0247306680085379,-0.0248094701247613,NA,1,15
"1319","sp6","sp18",6,-0.0440151486132697,-0.0667343804783059,NA,1,15
"1320","sp6","sp18",8,-0.0386404781433074,-0.0228980227139702,NA,1,15
"1321","sp6","sp18",9,NA,-0.00534717566616388,NA,0,15
"1322","sp6","sp18",10,-0.0735223261297739,-0.0474889773676084,NA,1,15
"1323","sp6","sp31",5,0.000227928379644761,NA,NA,0,15
"1324","sp6","sp33",6,NA,-0.00157527753859357,NA,0,15
"1325","sp6","sp36",8,NA,-0.00798934507872462,NA,0,15
"1326","sp6","sp47",5,-0.0202517636450758,-0.00325688129365097,NA,1,15
"1327","sp6","sp47",7,-0.0166375743370258,NA,NA,0,15
"1328","sp6","sp50",3,0.100212966142787,0.0800888389116674,0.0560406636106345,3,15
"1329","sp6","sp50",4,0.0680819670053677,0.0488249944674926,0.0216195193192186,3,15
"1330","sp6","sp50",6,0.0364369864753472,0.0512765884437352,0.00149154146321401,3,15
"1331","sp6","sp50",8,0.0304346988229863,0.00807951976912632,NA,1,15
"1332","sp6","sp50",10,0.0103884572754512,0.00672970748369572,NA,1,15
"1333","sp8","sp11",4,NA,NA,0.00102310491179638,0,15
"1334","sp8","sp13",3,-0.0240009165519707,-0.0321792375414714,NA,1,15
"1335","sp8","sp21",1,NA,NA,-0.0014601153460315,0,15
"1336","sp8","sp21",4,NA,NA,-0.0546600536694715,0,15
"1337","sp8","sp21",6,NA,NA,-0.00464368985712106,0,15
"1338","sp8","sp21",8,NA,NA,-0.00042666608685373,0,15
"1339","sp8","sp22",1,NA,NA,-0.00154902155070365,0,15
"1340","sp8","sp22",4,NA,NA,-0.0103005810091741,0,15
"1341","sp8","sp22",6,NA,NA,-0.00410410921866056,0,15
"1342","sp8","sp22",8,NA,NA,-0.000453296713185724,0,15
"1343","sp8","sp23",1,NA,NA,-0.001843340903009,0,15
"1344","sp8","sp23",4,NA,NA,-0.0101867679883224,0,15
"1345","sp8","sp23",6,NA,NA,-0.00704940363959843,0,15
"1346","sp8","sp23",8,NA,NA,-0.00211232050332188,0,15
"1347","sp8","sp24",1,NA,NA,-0.00113357670700507,0,15
"1348","sp8","sp24",4,NA,NA,-0.00686810949766591,0,15
"1349","sp8","sp24",6,NA,NA,-0.00420224038110192,0,15
"1350","sp8","sp24",8,NA,NA,-0.000492290327168149,0,15
"1351","sp8","sp25",1,NA,NA,-0.00192088504615254,0,15
"1352","sp8","sp25",4,NA,NA,-0.00739113615287233,0,15
"1353","sp8","sp25",6,NA,NA,-0.00502761144948879,0,15
"1354","sp8","sp25",8,NA,NA,-0.000538428764879787,0,15
"1355","sp8","sp26",1,NA,NA,-0.00147671920348157,0,15
"1356","sp8","sp26",4,NA,NA,-0.00987589441609377,0,15
"1357","sp8","sp26",6,NA,NA,-0.00511090959576006,0,15
"1358","sp8","sp26",8,NA,NA,-0.000353845586742121,0,15
"1359","sp8","sp27",1,NA,NA,-0.00172338683012908,0,15
"1360","sp8","sp27",4,NA,NA,-0.00909600897913363,0,15
"1361","sp8","sp27",6,NA,NA,-0.00487405336289046,0,15
"1362","sp8","sp27",8,NA,NA,-0.000515877033866282,0,15
"1363","sp8","sp28",1,NA,NA,-0.0102313842638704,0,15
"1364","sp8","sp28",4,NA,NA,-0.0094433137537512,0,15
"1365","sp8","sp28",6,NA,NA,-0.00491173677543984,0,15
"1366","sp8","sp28",8,NA,NA,-0.0005109992544151,0,15
"1367","sp8","sp29",1,NA,NA,-0.00273165075622978,0,15
"1368","sp8","sp29",4,NA,NA,-0.00821620750530138,0,15
"1369","sp8","sp29",6,NA,NA,-0.0245168477973759,0,15
"1370","sp8","sp29",8,NA,NA,-0.000296338603524222,0,15
"1371","sp8","sp30",1,NA,NA,-0.00173923154899954,0,15
"1372","sp8","sp30",4,NA,NA,-0.00924919201314976,0,15
"1373","sp8","sp30",6,NA,NA,-0.00527162540308616,0,15
"1374","sp8","sp30",8,NA,NA,-0.000359734330587997,0,15
"1375","sp8","sp37",4,NA,NA,0.000299757523763874,0,15
"1376","sp8","sp47",2,-0.0263354388412289,-0.049175040952692,NA,1,15
"1377","sp8","sp47",10,-0.00584457089573232,-0.0173402474449444,NA,1,15
"1378","sp9","sp21",10,NA,NA,-0.000906003732835848,0,15
"1379","sp9","sp22",10,NA,NA,-0.00559358406044683,0,15
"1380","sp9","sp23",10,NA,NA,-0.00118287640758598,0,15
"1381","sp9","sp24",10,NA,NA,-0.000620670318431381,0,15
"1382","sp9","sp25",10,NA,NA,-0.000765149326883178,0,15
"1383","sp9","sp26",10,NA,NA,-0.000706039979616329,0,15
"1384","sp9","sp27",10,NA,NA,-0.00113358837589788,0,15
"1385","sp9","sp28",10,NA,NA,-0.000708626983724018,0,15
"1386","sp9","sp29",10,NA,NA,-0.000688787062966434,0,15
"1387","sp9","sp30",10,NA,NA,-0.000882719393955732,0,15
"1388","sp9","sp41",1,-0.0199396400389928,-0.00760605500676653,NA,1,15
"1389","sp10","sp11",3,NA,-0.00191764734336153,NA,0,15
"1390","sp10","sp11",9,-0.0569856882200587,-0.0707037523705647,NA,1,15
"1391","sp10","sp31",1,-0.00827942064913412,-0.013349343481223,NA,1,15
"1392","sp11","sp21",4,NA,NA,-0.0271966217416016,0,15
"1393","sp11","sp21",5,NA,NA,-0.0224486691385571,0,15
"1394","sp11","sp21",6,NA,NA,-0.0200838207663116,0,15
"1395","sp11","sp21",7,NA,NA,-0.0071444136988664,0,15
"1396","sp11","sp21",8,NA,NA,-0.0247434766383664,0,15
"1397","sp11","sp21",9,NA,NA,-0.0066238158057769,0,15
"1398","sp11","sp21",10,NA,NA,-0.0101062699270313,0,15
"1399","sp11","sp22",4,NA,NA,-0.0280751257648734,0,15
"1400","sp11","sp22",5,NA,NA,-0.0205312553651274,0,15
"1401","sp11","sp22",6,NA,NA,-0.00345435450252345,0,15
"1402","sp11","sp22",7,NA,NA,-0.0067541929996911,0,15
"1403","sp11","sp22",8,NA,NA,-0.0102294959167207,0,15
"1404","sp11","sp22",9,NA,NA,-0.00598753391033094,0,15
"1405","sp11","sp22",10,NA,NA,-0.00873007953187216,0,15
"1406","sp11","sp23",4,NA,NA,-0.0268680644024787,0,15
"1407","sp11","sp23",5,NA,NA,-0.0247213847631119,0,15
"1408","sp11","sp23",6,NA,NA,-0.00438202552792971,0,15
"1409","sp11","sp23",7,NA,NA,-0.00772519722480115,0,15
"1410","sp11","sp23",8,NA,NA,-0.0113612783876292,0,15
"1411","sp11","sp23",9,NA,NA,-0.0052052711028742,0,15
"1412","sp11","sp23",10,NA,NA,-0.00887584940303623,0,15
"1413","sp11","sp24",4,NA,NA,-0.0264391147045371,0,15
"1414","sp11","sp24",5,NA,NA,-0.0260072792608709,0,15
"1415","sp11","sp24",6,NA,NA,-0.0050848146799282,0,15
"1416","sp11","sp24",7,NA,NA,-0.00449187117517064,0,15
"1417","sp11","sp24",8,NA,NA,-0.0111715299589426,0,15
"1418","sp11","sp24",9,NA,NA,-0.0062284019347926,0,15
"1419","sp11","sp24",10,NA,NA,-0.00841657109951348,0,15
"1420","sp11","sp25",4,NA,NA,-0.0270958611226083,0,15
"1421","sp11","sp25",5,NA,NA,-0.0219574177345052,0,15
"1422","sp11","sp25",6,NA,NA,-0.00475125567348171,0,15
"1423","sp11","sp25",7,NA,NA,-0.00768936713975791,0,15
"1424","sp11","sp25",8,NA,NA,-0.00957932528739617,0,15
"1425","sp11","sp25",9,NA,NA,-0.0059619481855738,0,15
"1426","sp11","sp25",10,NA,NA,-0.00874965621903003,0,15
"1427","sp11","sp26",4,NA,NA,-0.0274288479664754,0,15
"1428","sp11","sp26",5,NA,NA,-0.0260971123494521,0,15
"1429","sp11","sp26",6,NA,NA,-0.00492401872452083,0,15
"1430","sp11","sp26",7,NA,NA,-0.00888822146021843,0,15
"1431","sp11","sp26",8,NA,NA,-0.0109827554577171,0,15
"1432","sp11","sp26",9,NA,NA,-0.00750531299021322,0,15
"1433","sp11","sp26",10,NA,NA,-0.0109399360259889,0,15
"1434","sp11","sp27",4,NA,NA,-0.0592232560147047,0,15
"1435","sp11","sp27",5,NA,NA,-0.0220653425818356,0,15
"1436","sp11","sp27",6,NA,NA,-0.00397264990768407,0,15
"1437","sp11","sp27",7,NA,NA,-0.0258213175673438,0,15
"1438","sp11","sp27",8,NA,NA,-0.00811099401080664,0,15
"1439","sp11","sp27",9,NA,NA,-0.00382266681802273,0,15
"1440","sp11","sp27",10,NA,NA,-0.00768084893239035,0,15
"1441","sp11","sp28",4,NA,NA,-0.0333538771916496,0,15
"1442","sp11","sp28",5,NA,NA,-0.0207475496473531,0,15
"1443","sp11","sp28",6,NA,NA,-0.00678017772191193,0,15
"1444","sp11","sp28",7,NA,NA,-0.00517106390196934,0,15
"1445","sp11","sp28",8,NA,NA,-0.014765404636225,0,15
"1446","sp11","sp28",9,NA,NA,-0.0102456114196906,0,15
"1447","sp11","sp28",10,NA,NA,-0.0103217280195091,0,15
"1448","sp11","sp29",4,NA,NA,-0.0461074159156864,0,15
"1449","sp11","sp29",5,NA,NA,-0.121623465674423,0,15
"1450","sp11","sp29",6,NA,NA,-0.00533377287800054,0,15
"1451","sp11","sp29",7,NA,NA,-0.0260030156759899,0,15
"1452","sp11","sp29",8,NA,NA,-0.0113441246465604,0,15
"1453","sp11","sp29",9,NA,NA,-0.0068007760020951,0,15
"1454","sp11","sp29",10,NA,NA,-0.055750954563984,0,15
"1455","sp11","sp30",4,NA,NA,-0.102419829626368,0,15
"1456","sp11","sp30",5,NA,NA,-0.0403741657657147,0,15
"1457","sp11","sp30",6,NA,NA,-0.0152617402347754,0,15
"1458","sp11","sp30",7,NA,NA,-0.00671143115216095,0,15
"1459","sp11","sp30",8,NA,NA,-0.0482769392315782,0,15
"1460","sp11","sp30",9,NA,NA,-0.0378229323424901,0,15
"1461","sp11","sp30",10,NA,NA,-0.0229733729649805,0,15
"1462","sp11","sp32",7,NA,NA,0.000349886449057909,0,15
"1463","sp11","sp32",9,NA,NA,0.00161348670645806,0,15
"1464","sp11","sp32",10,NA,NA,0.00208616295120843,0,15
"1465","sp11","sp37",4,NA,NA,0.00174349501000071,0,15
"1466","sp11","sp38",5,NA,NA,0.00130993949639757,0,15
"1467","sp11","sp42",5,NA,NA,0.000434072125642388,0,15
"1468","sp11","sp46",8,NA,NA,0.000255164163511523,0,15
"1469","sp12","sp15",1,NA,NA,0.00246884650955529,0,15
"1470","sp12","sp18",3,NA,-0.000886754199396387,NA,0,15
"1471","sp12","sp20",1,NA,0.00379172228451585,0.00036986687788032,2,15
"1472","sp12","sp21",1,NA,NA,-0.100828480850905,0,15
"1473","sp12","sp21",3,NA,NA,-0.000495965551800608,0,15
"1474","sp12","sp21",4,NA,NA,-0.000529263819325544,0,15
"1475","sp12","sp22",1,NA,NA,-0.0284952805434599,0,15
"1476","sp12","sp22",3,NA,NA,-0.00345272566403529,0,15
"1477","sp12","sp22",4,NA,NA,-0.000498223040392955,0,15
"1478","sp12","sp23",1,NA,NA,-0.037990944634965,0,15
"1479","sp12","sp23",3,NA,NA,-0.000729853065200176,0,15
"1480","sp12","sp23",4,NA,NA,-0.000712773141391702,0,15
"1481","sp12","sp24",1,NA,NA,-0.0677781762231162,0,15
"1482","sp12","sp24",3,NA,NA,-0.000464790459966697,0,15
"1483","sp12","sp24",4,NA,NA,-0.00421211315299419,0,15
"1484","sp12","sp25",1,NA,NA,-0.0382143611795938,0,15
"1485","sp12","sp25",3,NA,NA,-0.000432606831991317,0,15
"1486","sp12","sp25",4,NA,NA,-0.00113744010550132,0,15
"1487","sp12","sp26",1,NA,NA,-0.028322785402263,0,15
"1488","sp12","sp26",3,NA,NA,-0.000400645361675904,0,15
"1489","sp12","sp26",4,NA,NA,-0.000501656149484427,0,15
"1490","sp12","sp27",1,NA,NA,-0.0257539504222151,0,15
"1491","sp12","sp27",3,NA,NA,-0.000427836135466594,0,15
"1492","sp12","sp27",4,NA,NA,-0.00056894717574523,0,15
"1493","sp12","sp28",1,NA,NA,-0.0274059799780235,0,15
"1494","sp12","sp28",3,NA,NA,-0.000424336371106841,0,15
"1495","sp12","sp28",4,NA,NA,-0.000959365692093958,0,15
"1496","sp12","sp29",1,NA,NA,-0.0218467138452349,0,15
"1497","sp12","sp29",3,NA,NA,-0.000545747432702477,0,15
"1498","sp12","sp29",4,NA,NA,-0.000545779497075078,0,15
"1499","sp12","sp30",1,NA,NA,-0.081456380516649,0,15
"1500","sp12","sp30",3,NA,NA,-0.000318198104593512,0,15
"1501","sp12","sp30",4,NA,NA,-0.000767190268097843,0,15
"1502","sp12","sp38",1,NA,NA,0.0022386665952831,0,15
"1503","sp12","sp40",1,NA,NA,0.00499441131402114,0,15
"1504","sp12","sp46",1,NA,NA,0.00549006196073867,0,15
"1505","sp12","sp49",1,NA,NA,0.000885358547407853,0,15
"1506","sp12","sp50",3,NA,0.00286258085612319,NA,0,15
"1507","sp13","sp15",4,0.105721434941512,0.117230573679769,0.114363100765554,3,15
"1508","sp13","sp15",5,0.0086164175398165,0.0367230607644284,0.0243454528466834,3,15
"1509","sp13","sp15",7,NA,NA,0.0313359526379659,0,15
"1510","sp13","sp15",10,0.0916257985736653,0.0924115110323694,0.0928442795717867,3,15
"1511","sp13","sp21",2,NA,NA,-0.000375911563949719,0,15
"1512","sp13","sp22",2,NA,NA,-0.000381617175695605,0,15
"1513","sp13","sp23",2,NA,NA,-0.000641808853680821,0,15
"1514","sp13","sp24",2,NA,NA,-0.00329678910429243,0,15
"1515","sp13","sp25",2,NA,NA,-0.000860404865619735,0,15
"1516","sp13","sp26",2,NA,NA,-0.000431765309418359,0,15
"1517","sp13","sp27",2,NA,NA,-0.00033057437173763,0,15
"1518","sp13","sp28",2,NA,NA,-0.000588459772703317,0,15
"1519","sp13","sp28",5,NA,NA,-0.000469543682184168,0,15
"1520","sp13","sp29",2,0.096174733929043,0.0392086660348167,-0.000413461456232943,3,15
"1521","sp13","sp29",3,NA,0.00502642041813794,NA,0,15
"1522","sp13","sp29",5,0.0299355721935904,0.0372367688907166,NA,1,15
