"","Source","Sink","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","Connectance"
"3018","sp28","sp47",10,NA,NA,-0.00762774521814453,0,0.75
"3019","sp28","sp49",1,NA,NA,-0.00174637617292918,0,0.75
"3020","sp29","sp30",1,NA,NA,0.0173406799222959,0,0.75
"3021","sp29","sp30",2,NA,NA,0.121709949865499,0,0.75
"3022","sp29","sp30",3,NA,NA,0.159935833473941,0,0.75
"3023","sp29","sp30",4,NA,NA,0.0603280377448515,0,0.75
"3024","sp29","sp30",5,NA,NA,0.167621354396116,0,0.75
"3025","sp29","sp30",6,NA,NA,0.17381257107278,0,0.75
"3026","sp29","sp30",7,NA,NA,0.16708003596104,0,0.75
"3027","sp29","sp30",8,NA,NA,0.167954573156587,0,0.75
"3028","sp29","sp30",9,NA,NA,0.0977022374844308,0,0.75
"3029","sp29","sp30",10,NA,NA,0.128219898165268,0,0.75
"3030","sp29","sp32",2,NA,NA,-0.00149900127146929,0,0.75
"3031","sp29","sp32",3,NA,NA,-0.0100709058226698,0,0.75
"3032","sp29","sp32",9,NA,NA,-0.00143790102399483,0,0.75
"3033","sp29","sp32",10,NA,NA,-0.00387065148857721,0,0.75
"3034","sp29","sp38",1,NA,NA,-0.000297827719682644,0,0.75
"3035","sp29","sp40",1,NA,NA,-0.000705822615669794,0,0.75
"3036","sp29","sp40",8,NA,NA,-0.000512411740457103,0,0.75
"3037","sp29","sp43",8,NA,NA,-0.00033336367743478,0,0.75
"3038","sp29","sp46",1,NA,NA,-0.000688613987442696,0,0.75
"3039","sp29","sp47",3,NA,NA,-0.000426857373883857,0,0.75
"3040","sp29","sp47",5,NA,NA,-0.00336874608318506,0,0.75
"3041","sp29","sp47",6,NA,NA,-0.00061507909923059,0,0.75
"3042","sp29","sp47",7,NA,NA,-0.000216848670080826,0,0.75
"3043","sp29","sp47",8,NA,NA,-0.00102500169423813,0,0.75
"3044","sp29","sp47",9,NA,NA,-0.000613013686270673,0,0.75
"3045","sp29","sp47",10,NA,NA,-0.000726865670086402,0,0.75
"3046","sp29","sp49",1,NA,NA,-0.00362664015403772,0,0.75
"3047","sp30","sp32",2,NA,NA,-0.0174831552219182,0,0.75
"3048","sp30","sp32",3,-0.0700210954263013,-0.0764447678119274,-0.0893197569108207,3,0.75
"3049","sp30","sp32",9,NA,NA,-0.0208958060744918,0,0.75
"3050","sp30","sp32",10,NA,NA,-0.0429036993824584,0,0.75
"3051","sp30","sp34",3,0.000406099877175232,NA,NA,0,0.75
"3052","sp30","sp38",1,NA,-0.0277343334791131,-0.0244155500788845,2,0.75
"3053","sp30","sp40",1,NA,NA,-0.00076115514408803,0,0.75
"3054","sp30","sp40",8,NA,NA,-0.00266355591687433,0,0.75
"3055","sp30","sp42",2,NA,NA,-0.000268583948443666,0,0.75
"3056","sp30","sp46",1,NA,NA,-0.000686176088422052,0,0.75
"3057","sp30","sp47",3,NA,NA,-0.00211828366854006,0,0.75
"3058","sp30","sp47",5,NA,NA,-0.0062550795428697,0,0.75
"3059","sp30","sp47",6,NA,NA,-0.00263196786983925,0,0.75
"3060","sp30","sp47",7,NA,NA,-0.00183979481190259,0,0.75
"3061","sp30","sp47",8,NA,NA,-0.00532803820041034,0,0.75
"3062","sp30","sp47",9,NA,NA,-0.00374005347685864,0,0.75
"3063","sp30","sp47",10,NA,NA,-0.00696386657822665,0,0.75
"3064","sp30","sp49",1,NA,NA,-0.00294336929122287,0,0.75
"3065","sp31","sp35",3,0.0567785691197025,0.117375289009987,0.0238116581970901,3,0.75
"3066","sp31","sp35",4,0.0658149607646734,0.0326218726339073,0.0413686264567413,3,0.75
"3067","sp31","sp35",5,0.175717136938164,0.15870389149246,0.162767588052329,3,0.75
"3068","sp31","sp35",7,0.0520778404819199,0.0501417677542372,0.0161537972912142,3,0.75
"3069","sp31","sp35",9,0.0900577435285426,0.100129909576987,0.0743528650931317,3,0.75
"3070","sp31","sp35",10,NA,0.000609526162065943,NA,0,0.75
"3071","sp32","sp33",4,0.016885875506622,0.0496047100873651,NA,1,0.75
"3072","sp32","sp34",3,-0.00802630130415888,NA,NA,0,0.75
"3073","sp32","sp34",5,NA,-0.013015600417344,NA,0,0.75
"3074","sp32","sp34",9,-0.0497702933814137,NA,NA,0,0.75
"3075","sp32","sp42",2,NA,NA,0.0218074123898748,0,0.75
"3076","sp32","sp42",5,0.0194735512689988,0.0232305376009808,0.029927320029325,3,0.75
"3077","sp32","sp46",5,-0.000938794140176264,-0.000300203519785902,NA,1,0.75
"3078","sp32","sp47",10,NA,NA,0.000210222445368994,0,0.75
"3079","sp34","sp40",4,-0.0139619538344514,NA,NA,0,0.75
"3080","sp34","sp42",5,NA,-0.000218716349728252,NA,0,0.75
"3081","sp34","sp44",4,-0.00051411158759457,NA,NA,0,0.75
"3082","sp35","sp38",7,0.00156420936306012,NA,NA,0,0.75
"3083","sp35","sp45",7,-0.00161899179085283,-0.000357142698298824,NA,1,0.75
"3084","sp35","sp46",7,-0.0040509444384819,-0.00163262723945138,NA,1,0.75
"3085","sp36","sp44",8,0.0213302467637633,0.00917176538040076,NA,1,0.75
"3086","sp37","sp47",7,NA,0.000429116639034549,NA,0,0.75
"3087","sp38","sp39",4,0.0249704947776639,0.0234971206206947,NA,1,0.75
"3088","sp38","sp42",4,0.000977873252791519,0.00130790340909364,NA,1,0.75
"3089","sp38","sp42",10,0.00481068539471224,0.00446838744649763,NA,1,0.75
"3090","sp38","sp45",7,-0.000943576127780459,NA,NA,0,0.75
"3091","sp38","sp46",3,NA,-0.0155191284864072,NA,0,0.75
"3092","sp38","sp46",4,-0.0393764238884035,-0.0626632716339406,NA,1,0.75
"3093","sp38","sp46",7,-0.00236095975823513,-0.000216383372202416,NA,1,0.75
"3094","sp38","sp46",9,NA,-0.00265612350688133,NA,0,0.75
"3095","sp38","sp46",10,-0.0540735467592037,-0.0685120960154381,NA,1,0.75
"3096","sp39","sp46",4,-0.00070505659001997,-0.00105112110462759,NA,1,0.75
"3097","sp39","sp49",1,0.0480719820180201,0.0113261823646,0.0157617061931804,3,0.75
"3098","sp40","sp44",4,0.0513512048685328,0.00257510854681176,0.00682567515996257,3,0.75
"3099","sp40","sp44",7,0.0208458495970056,0.0539541858148682,NA,1,0.75
"3100","sp40","sp46",1,NA,NA,0.000246430331438309,0,0.75
"3101","sp40","sp47",8,NA,NA,0.000927175191801624,0,0.75
"3102","sp41","sp48",3,NA,-0.000655553913308798,NA,0,0.75
"3103","sp42","sp46",2,-0.0179720144925377,NA,NA,0,0.75
"3104","sp42","sp46",4,-0.0346326511909579,-0.0292373200655878,NA,1,0.75
"3105","sp42","sp46",5,-0.0671123727072765,-0.017864823803403,NA,1,0.75
"3106","sp42","sp46",9,-0.0678384287145477,-0.0828772219268414,NA,1,0.75
"3107","sp42","sp46",10,-0.123210931196203,-0.0901580834791776,NA,1,0.75
"3108","sp42","sp50",7,0.00133326574831408,0.000949517744645691,NA,1,0.75
"3109","sp42","sp50",8,0.000456392411901634,NA,NA,0,0.75
"3110","sp44","sp47",3,NA,0.0156229120454933,NA,0,0.75
"3111","sp44","sp47",6,0.0728620176732376,0.0901862504097853,0.0470895294064118,3,0.75
"3112","sp45","sp46",7,0.00244364632854434,0.000758381878929715,NA,1,0.75
"3113","sp46","sp47",1,0.0414139163754051,NA,NA,0,0.75
"3114","sp1","sp19",6,NA,-0.000643836398329579,NA,0,0.9
"3115","sp1","sp22",7,-0.00724984920999411,NA,NA,0,0.9
"3116","sp1","sp34",6,0.0236248226942653,0.0370895149514254,NA,1,0.9
"3117","sp1","sp40",6,-0.0147968762750032,-0.0256395180185498,NA,1,0.9
"3118","sp2","sp11",4,0.0645927514429522,0.0675315428222813,0.0546459115119786,3,0.9
"3119","sp2","sp11",7,0.0298352292935533,0.00859464291440409,0.0226540622573095,3,0.9
"3120","sp2","sp30",4,NA,NA,-0.000426614604752864,0,0.9
"3121","sp3","sp24",2,0.079905085946443,0.0609413877709756,NA,1,0.9
"3122","sp3","sp24",6,0.0295053552416385,0.000942834000622071,NA,1,0.9
"3123","sp3","sp24",10,0.0349993305363419,0.0257080684589641,NA,1,0.9
"3124","sp3","sp35",7,-0.0503648411920609,-0.0514766007007585,NA,1,0.9
"3125","sp3","sp42",2,-0.0359906658067964,-0.0465067783938056,NA,1,0.9
"3126","sp3","sp46",7,NA,NA,0.0060213221625206,0,0.9
"3127","sp3","sp49",5,NA,-0.0018281640716179,NA,0,0.9
"3128","sp4","sp26",7,0.0836957857096999,0.0824878413437733,NA,1,0.9
"3129","sp4","sp26",9,NA,0.0076984326366637,NA,0,0.9
"3130","sp4","sp36",1,0.00078596542553877,NA,NA,0,0.9
"3131","sp5","sp28",2,NA,-0.000238323536903378,NA,0,0.9
"3132","sp5","sp30",2,-0.0152285805791142,-0.00869165792218014,NA,1,0.9
"3133","sp5","sp30",4,-0.0303328026229763,-0.019102767064433,NA,1,0.9
"3134","sp6","sp12",3,NA,0.0498177546660803,NA,0,0.9
"3135","sp6","sp15",7,-0.00112321570818568,NA,NA,0,0.9
"3136","sp6","sp18",3,-0.0247306680085379,-0.0248094701247613,NA,1,0.9
"3137","sp6","sp18",6,-0.0440151486132697,-0.0667343804783059,NA,1,0.9
"3138","sp6","sp18",8,-0.0386404781433074,-0.0228980227139702,NA,1,0.9
"3139","sp6","sp18",9,NA,-0.00534717566616388,NA,0,0.9
"3140","sp6","sp18",10,-0.0735223261297739,-0.0474889773676084,-0.011764873442324,3,0.9
"3141","sp6","sp31",5,0.000227928379644761,NA,NA,0,0.9
"3142","sp6","sp33",6,NA,-0.00157527753859357,NA,0,0.9
"3143","sp6","sp36",8,NA,-0.00798934507872462,NA,0,0.9
"3144","sp6","sp47",5,-0.0202517636450758,-0.00325688129365097,NA,1,0.9
"3145","sp6","sp47",7,-0.0166375743370258,NA,NA,0,0.9
"3146","sp6","sp50",3,0.100212966142787,0.0800888389116674,0.0648032333537806,3,0.9
"3147","sp6","sp50",4,0.0680819670053677,0.0488249944674926,0.0196755269511195,3,0.9
"3148","sp6","sp50",6,0.0364369864753472,0.0512765884437352,0.0108126369704659,3,0.9
"3149","sp6","sp50",8,0.0304346988229863,0.00807951976912632,NA,1,0.9
"3150","sp6","sp50",10,0.0103884572754512,0.00672970748369572,NA,1,0.9
"3151","sp8","sp13",3,-0.0240009165519707,-0.0321792375414714,NA,1,0.9
"3152","sp8","sp21",4,NA,NA,-0.0393282000073133,0,0.9
"3153","sp8","sp22",4,NA,NA,-0.00224183795258698,0,0.9
"3154","sp8","sp23",4,NA,NA,-0.001611997747149,0,0.9
"3155","sp8","sp24",4,NA,NA,-0.000261816384355001,0,0.9
"3156","sp8","sp25",4,NA,NA,-0.000210252681948894,0,0.9
"3157","sp8","sp26",4,NA,NA,-0.00115419872266478,0,0.9
"3158","sp8","sp28",4,NA,NA,-0.00171632423476592,0,0.9
"3159","sp8","sp30",4,NA,NA,-0.000521348609324527,0,0.9
"3160","sp8","sp47",2,-0.0263354388412289,-0.049175040952692,NA,1,0.9
"3161","sp8","sp47",10,-0.00584457089573232,-0.0173402474449444,NA,1,0.9
"3162","sp9","sp41",1,-0.0199396400389928,-0.00760605500676653,NA,1,0.9
"3163","sp10","sp11",3,NA,-0.00191764734336153,NA,0,0.9
"3164","sp10","sp11",9,-0.0569856882200587,-0.0707037523705647,NA,1,0.9
"3165","sp10","sp31",1,-0.00827942064913412,-0.013349343481223,NA,1,0.9
"3166","sp11","sp21",5,NA,NA,-0.000536275993194572,0,0.9
"3167","sp11","sp22",4,NA,NA,-0.00114201952218374,0,0.9
"3168","sp11","sp22",5,NA,NA,-0.000777397049002322,0,0.9
"3169","sp11","sp23",5,NA,NA,-0.00369954712225689,0,0.9
"3170","sp11","sp24",4,NA,NA,-0.000634459248922599,0,0.9
"3171","sp11","sp24",5,NA,NA,-0.00320467609289846,0,0.9
"3172","sp11","sp25",4,NA,NA,-0.000485762269650913,0,0.9
"3173","sp11","sp25",5,NA,NA,-0.0019347753534821,0,0.9
"3174","sp11","sp26",5,NA,NA,-0.00387620641057943,0,0.9
"3175","sp11","sp27",5,NA,NA,-0.0016384527788745,0,0.9
"3176","sp11","sp28",4,NA,NA,-0.00216866581304595,0,0.9
"3177","sp11","sp28",5,NA,NA,-0.00117209289323808,0,0.9
"3178","sp11","sp29",5,NA,NA,-0.0751898092702185,0,0.9
"3179","sp11","sp30",4,NA,NA,-0.0112725650453279,0,0.9
"3180","sp11","sp30",5,NA,NA,-0.00516256178182976,0,0.9
"3181","sp12","sp18",3,NA,-0.000886754199396387,NA,0,0.9
"3182","sp12","sp20",1,NA,0.00379172228451585,NA,0,0.9
"3183","sp12","sp21",1,NA,NA,-0.0496812983442126,0,0.9
"3184","sp12","sp22",1,NA,NA,-0.00328392026569896,0,0.9
"3185","sp12","sp23",1,NA,NA,-0.00808046481467793,0,0.9
"3186","sp12","sp24",1,NA,NA,-0.01799356153342,0,0.9
"3187","sp12","sp25",1,NA,NA,-0.00689421604913584,0,0.9
"3188","sp12","sp26",1,NA,NA,-0.00125284741949351,0,0.9
"3189","sp12","sp27",1,NA,NA,-0.00170074052951822,0,0.9
"3190","sp12","sp28",1,NA,NA,-0.000602997387553712,0,0.9
"3191","sp12","sp29",1,NA,NA,-0.000814133692025349,0,0.9
"3192","sp12","sp30",1,NA,NA,-0.0166635641594509,0,0.9
"3193","sp12","sp38",1,NA,NA,0.000245895483149963,0,0.9
"3194","sp12","sp40",1,NA,NA,0.00240371578716796,0,0.9
"3195","sp12","sp46",1,NA,NA,0.000762784647348953,0,0.9
"3196","sp12","sp50",3,NA,0.00286258085612319,NA,0,0.9
"3197","sp13","sp15",4,0.105721434941512,0.117230573679769,0.0938715763643278,3,0.9
"3198","sp13","sp15",5,0.0086164175398165,0.0367230607644284,0.00675260165698361,3,0.9
"3199","sp13","sp15",7,NA,NA,0.0135835964323201,0,0.9
"3200","sp13","sp15",10,0.0916257985736653,0.0924115110323694,0.0800692865463571,3,0.9
"3201","sp13","sp29",2,0.096174733929043,0.0392086660348167,NA,1,0.9
"3202","sp13","sp29",3,NA,0.00502642041813794,NA,0,0.9
"3203","sp13","sp29",5,0.0299355721935904,0.0372367688907166,NA,1,0.9
"3204","sp13","sp29",6,0.0924892138369409,0.10240696458598,NA,1,0.9
"3205","sp13","sp29",9,0.0421543848427512,0.0235579140107184,NA,1,0.9
"3206","sp13","sp31",5,-0.000227190304954453,-0.00102543068519816,NA,1,0.9
"3207","sp13","sp31",7,NA,NA,-0.00133978687440502,0,0.9
"3208","sp13","sp40",5,0.00683520139853572,0.0136652464785773,0.0433963527760799,3,0.9
"3209","sp13","sp47",7,NA,NA,0.000740541967004784,0,0.9
"3210","sp14","sp17",8,-0.000212559414426312,NA,NA,0,0.9
"3211","sp14","sp32",2,-0.0184561465728723,NA,NA,0,0.9
"3212","sp14","sp32",8,-0.0330827865291864,-0.0481084287163092,NA,1,0.9
"3213","sp14","sp47",8,NA,0.000242647117726351,NA,0,0.9
"3214","sp15","sp24",3,NA,-0.00460656030343337,NA,0,0.9
"3215","sp15","sp29",5,NA,0.000975785450807374,NA,0,0.9
"3216","sp15","sp31",2,-0.0134763447256217,NA,NA,0,0.9
"3217","sp15","sp31",3,-0.0742882600760192,-0.0616225929808529,-0.0335053567754345,3,0.9
"3218","sp15","sp31",4,NA,-0.00207000470393064,NA,0,0.9
"3219","sp15","sp31",5,-0.0369930095648249,-0.0391312715378131,-0.00754611589488714,3,0.9
"3220","sp15","sp31",7,-0.177146324815533,-0.178347239985883,-0.141211295328149,3,0.9
"3221","sp15","sp31",8,-0.0100165366805464,-0.0142251496431837,NA,1,0.9
"3222","sp15","sp31",9,-0.0415064336765147,-0.0392594779603861,NA,1,0.9
"3223","sp15","sp35",3,-0.00297090141357212,-0.00272603212813354,NA,1,0.9
"3224","sp15","sp35",5,-0.00158273359902796,-0.00166943190832263,NA,1,0.9
"3225","sp15","sp40",5,NA,0.000358096287425645,0.000204581416377562,2,0.9
"3226","sp15","sp45",3,NA,-0.0117395502115155,NA,0,0.9
"3227","sp15","sp47",3,0.0311425618300427,0.0115435679477003,0.030822451490074,3,0.9
"3228","sp15","sp47",5,0.000416346787176922,0.00354551806734708,NA,1,0.9
"3229","sp15","sp47",7,0.0941985804685318,0.110283745394128,0.0780518845223353,3,0.9
"3230","sp15","sp47",9,0.00340992258298582,0.00391932597454471,NA,1,0.9
"3231","sp16","sp48",7,NA,0.00638087148474781,NA,0,0.9
"3232","sp17","sp23",10,NA,NA,-0.000203132592506168,0,0.9
"3233","sp17","sp26",10,NA,NA,-0.000303009283377908,0,0.9
"3234","sp17","sp32",4,0.00442808555288648,NA,NA,0,0.9
"3235","sp17","sp32",8,0.00898491466246469,0.00361604871314536,NA,1,0.9
"3236","sp17","sp32",10,0.0232114071023172,0.0200443189460046,0.0263760512717308,3,0.9
"3237","sp18","sp20",7,NA,-0.00973680682087957,NA,0,0.9
"3238","sp18","sp25",2,NA,-0.018475681047039,NA,0,0.9
"3239","sp18","sp33",6,NA,0.0328889583901627,NA,0,0.9
"3240","sp18","sp50",2,-0.0138031613017947,-0.0198306185565017,NA,1,0.9
"3241","sp18","sp50",3,-0.023320061903792,-0.0181144669682718,NA,1,0.9
"3242","sp18","sp50",6,-0.00114601990908758,-0.002455987114973,NA,1,0.9
"3243","sp18","sp50",8,-0.00446719743658768,-0.012165451225271,NA,1,0.9
"3244","sp18","sp50",10,-0.000547238410133011,-0.000228423455510598,NA,1,0.9
"3245","sp19","sp34",4,NA,-0.028696147295574,NA,0,0.9
"3246","sp19","sp34",6,-0.0114977689462295,-0.0241861667956018,NA,1,0.9
"3247","sp19","sp34",10,-0.0220089404501919,NA,NA,0,0.9
"3248","sp19","sp40",4,NA,0.000798172499281068,NA,0,0.9
"3249","sp19","sp40",6,0.000565603840118912,0.00113803912153005,NA,1,0.9
"3250","sp19","sp49",2,0.0833695755366753,0.0686618827413985,NA,1,0.9
"3251","sp19","sp49",4,0.0108487958707096,0.0137241662369056,NA,1,0.9
"3252","sp19","sp49",6,NA,0.0202684541925565,NA,0,0.9
"3253","sp20","sp27",2,0.00807108295932735,NA,NA,0,0.9
"3254","sp20","sp36",4,-0.0401876154375289,-0.0378676102396736,NA,1,0.9
"3255","sp20","sp36",8,-0.00256619036231387,-0.00100671736000564,NA,1,0.9
"3256","sp20","sp36",9,-0.044422683275308,-0.0245931248848643,NA,1,0.9
"3257","sp20","sp36",10,-0.0510095914167957,-0.0317411363278493,NA,1,0.9
"3258","sp21","sp22",1,NA,NA,0.0417521719313456,0,0.9
"3259","sp21","sp22",2,NA,NA,0.00904432607739818,0,0.9
"3260","sp21","sp22",3,NA,NA,0.00144412761002026,0,0.9
"3261","sp21","sp22",4,NA,NA,0.0823085705995932,0,0.9
"3262","sp21","sp22",5,NA,NA,0.00238604315142296,0,0.9
"3263","sp21","sp22",6,NA,NA,0.0102876898315291,0,0.9
"3264","sp21","sp22",7,NA,NA,0.0657678838755564,0,0.9
"3265","sp21","sp22",8,NA,NA,0.0854343366347808,0,0.9
"3266","sp21","sp22",9,NA,NA,0.0067692937386767,0,0.9
"3267","sp21","sp22",10,NA,NA,0.0281706992725077,0,0.9
"3268","sp21","sp23",1,NA,NA,0.194950978511423,0,0.9
"3269","sp21","sp23",2,NA,NA,0.0398289864599221,0,0.9
"3270","sp21","sp23",3,NA,NA,0.0131460613316712,0,0.9
"3271","sp21","sp23",4,NA,NA,0.0591841346175384,0,0.9
"3272","sp21","sp23",5,NA,NA,0.0313568898192537,0,0.9
"3273","sp21","sp23",6,NA,NA,0.0422357529940205,0,0.9
"3274","sp21","sp23",7,NA,NA,0.0532424386778707,0,0.9
"3275","sp21","sp23",8,NA,NA,0.0666374584727069,0,0.9
"3276","sp21","sp23",9,NA,NA,0.0414111682226495,0,0.9
"3277","sp21","sp23",10,NA,NA,0.0604686919884458,0,0.9
"3278","sp21","sp24",1,NA,NA,0.117348632639669,0,0.9
"3279","sp21","sp24",2,NA,NA,0.0120085715238344,0,0.9
"3280","sp21","sp24",3,NA,NA,0.0190179887569657,0,0.9
"3281","sp21","sp24",4,NA,NA,0.00961259969552453,0,0.9
"3282","sp21","sp24",5,NA,NA,0.022735530142881,0,0.9
"3283","sp21","sp24",6,NA,NA,0.0277572051876455,0,0.9
"3284","sp21","sp24",7,NA,NA,0.00765691884289391,0,0.9
"3285","sp21","sp24",8,NA,NA,0.0473460687016868,0,0.9
"3286","sp21","sp24",9,NA,NA,0.0418432935782156,0,0.9
"3287","sp21","sp24",10,NA,NA,0.013265268285365,0,0.9
"3288","sp21","sp25",1,NA,NA,0.124959038516614,0,0.9
"3289","sp21","sp25",2,NA,NA,0.0113095653328441,0,0.9
"3290","sp21","sp25",3,NA,NA,0.0329218568807386,0,0.9
"3291","sp21","sp25",4,NA,NA,0.00771941645936179,0,0.9
"3292","sp21","sp25",5,NA,NA,0.0638108278475006,0,0.9
"3293","sp21","sp25",6,NA,NA,0.0597961329405886,0,0.9
"3294","sp21","sp25",7,NA,NA,0.00807767734704905,0,0.9
"3295","sp21","sp25",8,NA,NA,0.0265381094872023,0,0.9
"3296","sp21","sp25",9,NA,NA,0.0782748163269112,0,0.9
"3297","sp21","sp25",10,NA,NA,0.0189368641503902,0,0.9
"3298","sp21","sp26",1,NA,NA,0.0108198832174613,0,0.9
"3299","sp21","sp26",2,NA,NA,0.0067050349779899,0,0.9
"3300","sp21","sp26",3,NA,NA,0.0379314807241474,0,0.9
"3301","sp21","sp26",4,NA,NA,0.0423761241621672,0,0.9
"3302","sp21","sp26",5,NA,NA,0.00682257195009068,0,0.9
"3303","sp21","sp26",6,NA,NA,0.0154853483518791,0,0.9
"3304","sp21","sp26",7,NA,NA,0.0051548076514624,0,0.9
"3305","sp21","sp26",8,NA,NA,0.013575966658619,0,0.9
"3306","sp21","sp26",9,NA,NA,0.0141430453955289,0,0.9
"3307","sp21","sp26",10,NA,NA,0.00702364148352138,0,0.9
"3308","sp21","sp27",1,NA,NA,0.0141627444753259,0,0.9
"3309","sp21","sp27",2,NA,NA,0.034331930169323,0,0.9
"3310","sp21","sp27",3,NA,NA,0.0403956081782046,0,0.9
"3311","sp21","sp27",4,NA,NA,0.00679695790248979,0,0.9
"3312","sp21","sp27",5,NA,NA,0.0621809858406232,0,0.9
"3313","sp21","sp27",6,NA,NA,0.0191441970952182,0,0.9
"3314","sp21","sp27",7,NA,NA,0.00489023446353735,0,0.9
"3315","sp21","sp27",8,NA,NA,0.0321540330737529,0,0.9
"3316","sp21","sp27",9,NA,NA,0.0374158665149405,0,0.9
"3317","sp21","sp27",10,NA,NA,0.00939616153954982,0,0.9
"3318","sp21","sp28",1,NA,NA,0.0105593700929983,0,0.9
"3319","sp21","sp28",2,NA,NA,0.132475399940201,0,0.9
"3320","sp21","sp28",3,NA,NA,0.12127005888064,0,0.9
"3321","sp21","sp28",4,NA,NA,0.0630144573389075,0,0.9
"3322","sp21","sp28",5,NA,NA,0.116056025043669,0,0.9
"3323","sp21","sp28",6,NA,NA,0.127121224317698,0,0.9
"3324","sp21","sp28",7,NA,NA,0.107084858511481,0,0.9
"3325","sp21","sp28",8,NA,NA,0.121156468091738,0,0.9
"3326","sp21","sp28",9,NA,NA,0.0625341295134262,0,0.9
"3327","sp21","sp28",10,NA,NA,0.151183888009774,0,0.9
"3328","sp21","sp29",1,NA,NA,0.0145156651681701,0,0.9
"3329","sp21","sp29",2,NA,NA,0.0163240126211305,0,0.9
"3330","sp21","sp29",3,NA,NA,0.00776815983338705,0,0.9
"3331","sp21","sp29",4,NA,NA,0.000912343216810337,0,0.9
"3332","sp21","sp29",5,NA,NA,0.0102161602182775,0,0.9
"3333","sp21","sp29",6,NA,NA,0.0302269976029517,0,0.9
"3334","sp21","sp29",7,NA,NA,0.00320563484111182,0,0.9
"3335","sp21","sp29",8,NA,NA,0.0039608077138144,0,0.9
"3336","sp21","sp29",9,NA,NA,0.00848915856675441,0,0.9
"3337","sp21","sp29",10,NA,NA,0.0103902987372112,0,0.9
"3338","sp21","sp30",1,NA,NA,0.0151855986117075,0,0.9
"3339","sp21","sp30",2,NA,NA,0.132598507048064,0,0.9
"3340","sp21","sp30",3,NA,NA,0.0800986464760756,0,0.9
"3341","sp21","sp30",4,NA,NA,0.0191411986675213,0,0.9
"3342","sp21","sp30",5,NA,NA,0.0294116739640922,0,0.9
"3343","sp21","sp30",6,NA,NA,0.0807001194508117,0,0.9
"3344","sp21","sp30",7,NA,NA,0.0397469514874659,0,0.9
"3345","sp21","sp30",8,NA,NA,0.022593906416297,0,0.9
"3346","sp21","sp30",9,NA,NA,0.0476776787128881,0,0.9
"3347","sp21","sp30",10,NA,NA,0.0464585738349601,0,0.9
"3348","sp21","sp32",3,NA,NA,-0.00248161482777234,0,0.9
"3349","sp21","sp32",9,NA,NA,-0.000366362161109652,0,0.9
"3350","sp21","sp32",10,NA,NA,-0.000544621310142892,0,0.9
"3351","sp21","sp38",1,NA,NA,-0.000224085920143885,0,0.9
"3352","sp21","sp40",1,-0.0544236141642133,-0.0222658094990013,-0.0688435855085244,3,0.9
"3353","sp21","sp42",6,NA,NA,-0.000260821910384723,0,0.9
"3354","sp21","sp43",2,NA,0.00245844765676689,NA,0,0.9
"3355","sp21","sp43",3,0.00214722642745363,0.0370625854573332,NA,1,0.9
"3356","sp21","sp43",4,NA,0.00888349472227395,NA,0,0.9
"3357","sp21","sp43",6,0.0120033260325698,0.0245073727899805,NA,1,0.9
"3358","sp21","sp43",10,NA,0.0084084896602668,NA,0,0.9
"3359","sp21","sp46",1,NA,NA,-0.00497465358365426,0,0.9
"3360","sp21","sp49",1,NA,NA,-0.000421170407210201,0,0.9
"3361","sp22","sp23",1,NA,NA,0.142011124046635,0,0.9
"3362","sp22","sp23",2,NA,NA,0.126073401425936,0,0.9
"3363","sp22","sp23",3,NA,NA,0.1389928184424,0,0.9
"3364","sp22","sp23",4,NA,NA,0.0091743908627171,0,0.9
"3365","sp22","sp23",5,NA,NA,0.10633884615954,0,0.9
"3366","sp22","sp23",6,NA,NA,0.0464703512199755,0,0.9
"3367","sp22","sp23",7,NA,NA,0.0710645031345405,0,0.9
"3368","sp22","sp23",8,NA,NA,0.108263620480479,0,0.9
"3369","sp22","sp23",9,NA,NA,0.0730880025901927,0,0.9
"3370","sp22","sp23",10,NA,NA,0.143764685489246,0,0.9
"3371","sp22","sp24",1,NA,NA,0.165022596884097,0,0.9
"3372","sp22","sp24",2,NA,NA,0.0111250543749546,0,0.9
"3373","sp22","sp24",3,NA,NA,0.00802033618487206,0,0.9
"3374","sp22","sp24",4,NA,NA,0.0228312854350424,0,0.9
"3375","sp22","sp24",5,NA,NA,0.0101426755222632,0,0.9
"3376","sp22","sp24",6,NA,NA,0.0165184691316052,0,0.9
"3377","sp22","sp24",7,NA,NA,0.0141937355212599,0,0.9
"3378","sp22","sp24",8,NA,NA,0.0159943033888839,0,0.9
"3379","sp22","sp24",9,NA,NA,0.0135854564825297,0,0.9
"3380","sp22","sp24",10,NA,NA,0.0104244859816545,0,0.9
"3381","sp22","sp25",1,NA,NA,0.184239498363157,0,0.9
"3382","sp22","sp25",2,NA,NA,0.0184078405329174,0,0.9
"3383","sp22","sp25",3,NA,NA,0.0086936732549866,0,0.9
"3384","sp22","sp25",4,NA,NA,0.0165295608598999,0,0.9
"3385","sp22","sp25",5,NA,NA,0.0102705184625616,0,0.9
"3386","sp22","sp25",6,NA,NA,0.0761436682682167,0,0.9
"3387","sp22","sp25",7,NA,NA,0.0345667934761544,0,0.9
"3388","sp22","sp25",8,NA,NA,0.0175453695973427,0,0.9
"3389","sp22","sp25",9,NA,NA,0.0135642080073869,0,0.9
