"","Source","Sink","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","TaxaSize"
"1371","sp16","sp61","8",-0.00101088122708869,-0.00089559596699729,NA,1,75
"1372","sp16","sp64","2",0.00217800358721809,0.0071759109376972,NA,1,75
"1373","sp16","sp68","5",-0.000634876361780138,NA,NA,0,75
"1374","sp16","sp72","2",-0.00135911763698244,-0.00306623303910145,NA,1,75
"1375","sp16","sp72","3",-0.000257588850634946,NA,NA,0,75
"1376","sp16","sp72","6",-0.00119723857526106,-0.000336628435769259,NA,1,75
"1377","sp16","sp72","9",NA,-0.000465941790446307,NA,0,75
"1378","sp16","sp72","10",-0.00651331689563467,-0.00320489631405112,NA,1,75
"1379","sp17","sp39","4",NA,NA,0.000267632993663854,0,75
"1380","sp17","sp42","3",NA,NA,-0.000665697302210519,0,75
"1381","sp17","sp42","4",NA,NA,-0.00390034547940794,0,75
"1382","sp17","sp42","7",NA,NA,-0.000710211847737547,0,75
"1383","sp17","sp44","6",NA,NA,-0.00173874524920955,0,75
"1384","sp17","sp45","3",-0.0928270992038859,-0.074858484901325,-0.10992962962707,3,75
"1385","sp17","sp45","4",NA,NA,-0.0130563649056192,0,75
"1386","sp17","sp45","6",NA,NA,-0.033412892918676,0,75
"1387","sp17","sp45","7",NA,NA,-0.00380952592032152,0,75
"1388","sp17","sp46","3",NA,NA,-0.00389590128164344,0,75
"1389","sp17","sp46","4",NA,NA,-0.000615769983889548,0,75
"1390","sp17","sp46","6",NA,NA,-0.0023511436272591,0,75
"1391","sp17","sp46","7",NA,NA,-0.0003662395307084,0,75
"1392","sp17","sp47","3",NA,NA,-0.000696943737277569,0,75
"1393","sp17","sp47","4",NA,NA,-0.00037706742463862,0,75
"1394","sp17","sp48","6",NA,NA,-0.000749512874382865,0,75
"1395","sp17","sp49","3",NA,NA,-0.000606627472590689,0,75
"1396","sp17","sp49","4",NA,NA,-0.000725399021161622,0,75
"1397","sp17","sp49","6",NA,NA,-0.000374791384502489,0,75
"1398","sp17","sp49","7",NA,NA,-0.00175432820166192,0,75
"1399","sp17","sp50","3",NA,NA,-0.00056317701791435,0,75
"1400","sp17","sp50","4",NA,NA,-0.00103761201522966,0,75
"1401","sp17","sp50","7",NA,NA,-0.000209776834514777,0,75
"1402","sp17","sp51","3",NA,NA,-0.000601883463957491,0,75
"1403","sp17","sp51","4",NA,NA,-0.000756493594835056,0,75
"1404","sp17","sp51","7",NA,NA,-0.000304146256983225,0,75
"1405","sp17","sp52","3",NA,NA,-0.00590415683540697,0,75
"1406","sp17","sp52","4",NA,NA,-0.042504471144889,0,75
"1407","sp17","sp52","6",NA,NA,-0.00301662325156562,0,75
"1408","sp17","sp52","7",NA,NA,-0.0167540566849817,0,75
"1409","sp17","sp53","3",NA,NA,-0.00303779269382113,0,75
"1410","sp17","sp53","4",NA,NA,-0.0030282171023282,0,75
"1411","sp17","sp53","6",NA,NA,-0.0163007264847619,0,75
"1412","sp17","sp53","7",NA,NA,-0.000905841770647395,0,75
"1413","sp17","sp54","3",NA,NA,-0.00129804014078646,0,75
"1414","sp17","sp54","4",NA,NA,-0.00152936580491107,0,75
"1415","sp17","sp54","6",NA,NA,-0.000327397340545062,0,75
"1416","sp17","sp54","7",NA,NA,-0.00156423898977329,0,75
"1417","sp17","sp55","3",NA,NA,-0.000750244634078456,0,75
"1418","sp17","sp55","4",NA,NA,-0.000314866378742444,0,75
"1419","sp17","sp55","7",NA,NA,-0.000227494934903016,0,75
"1420","sp17","sp57","3",NA,NA,-0.00757528776576747,0,75
"1421","sp17","sp57","4",NA,NA,-0.00603449721341531,0,75
"1422","sp17","sp57","6",NA,NA,-0.00062251528918701,0,75
"1423","sp17","sp57","7",NA,NA,-0.00148669889881962,0,75
"1424","sp17","sp58","3",NA,NA,-0.000739751975373017,0,75
"1425","sp17","sp58","4",NA,NA,-0.000265137649587802,0,75
"1426","sp17","sp59","3",NA,NA,-0.000703775971188394,0,75
"1427","sp17","sp59","4",NA,NA,-0.00230152083886447,0,75
"1428","sp17","sp59","7",NA,NA,-0.000287222848409043,0,75
"1429","sp17","sp60","6",NA,NA,-0.00108157758490655,0,75
"1430","sp17","sp64","1",NA,-0.00380016847814296,NA,0,75
"1431","sp17","sp71","6",NA,NA,0.000440986282358819,0,75
"1432","sp17","sp74","3",0.00842598850659904,0.0073174244189822,NA,1,75
"1433","sp17","sp74","7",NA,0.00323215539690841,NA,0,75
"1434","sp18","sp30","6",0.0309097791835004,0.023266630548803,0.0256910003388713,3,75
"1435","sp18","sp30","8",NA,NA,0.00483482746534232,0,75
"1436","sp18","sp38","1",-0.00514630660020343,NA,NA,0,75
"1437","sp18","sp44","3",NA,NA,-0.0418198795031683,0,75
"1438","sp18","sp44","4",NA,NA,-0.00525672142678132,0,75
"1439","sp18","sp44","6",NA,NA,-0.0129558083625083,0,75
"1440","sp18","sp45","6",NA,NA,-0.000328755408001985,0,75
"1441","sp18","sp46","6",NA,NA,-0.00105740423283788,0,75
"1442","sp18","sp49","3",NA,NA,-0.000735662662174444,0,75
"1443","sp18","sp49","6",NA,NA,-0.00086071185724591,0,75
"1444","sp18","sp49","8",NA,NA,-0.000769797571569153,0,75
"1445","sp18","sp50","6",NA,NA,-0.000597315179266996,0,75
"1446","sp18","sp51","8",NA,NA,-0.000332985980814694,0,75
"1447","sp18","sp52","8",NA,NA,-0.000438822600860549,0,75
"1448","sp18","sp53","6",NA,NA,-0.000836612495446335,0,75
"1449","sp18","sp54","3",NA,NA,-0.000919885872744299,0,75
"1450","sp18","sp54","4",NA,NA,-0.000281271366470935,0,75
"1451","sp18","sp54","6",NA,NA,-0.000813182195098297,0,75
"1452","sp18","sp54","8",NA,NA,-0.00305932565818033,0,75
"1453","sp18","sp55","6",NA,NA,-0.000376411340710757,0,75
"1454","sp18","sp55","8",NA,NA,-0.000326783166397338,0,75
"1455","sp18","sp57","8",NA,NA,-0.000286011443805098,0,75
"1456","sp18","sp58","8",NA,NA,-0.000290343658425623,0,75
"1457","sp18","sp59","6",NA,NA,-0.000427506046273381,0,75
"1458","sp19","sp23","8",0.0185692784723295,0.0351598954744135,NA,1,75
"1459","sp19","sp23","9",0.000875198313037013,0.00188631291545604,NA,1,75
"1460","sp19","sp28","8",-0.00155406012682557,-0.00233612085291472,NA,1,75
"1461","sp19","sp49","3",NA,-0.0310953269527184,NA,0,75
"1462","sp19","sp49","5",-0.00522931498365717,NA,NA,0,75
"1463","sp19","sp49","10",-0.0253429028562603,-0.0082432656135106,NA,1,75
"1464","sp19","sp55","4",-0.0447816588737001,-0.0167266154410423,NA,1,75
"1465","sp19","sp56","9",NA,-0.00147387792391692,NA,0,75
"1466","sp19","sp66","3",0.0158624376021513,NA,NA,0,75
"1467","sp19","sp66","4",0.000904819355152507,0.000504614946730934,NA,1,75
"1468","sp20","sp52","7",-0.00114462958471187,NA,NA,0,75
"1469","sp20","sp57","10",-0.00456441336644785,-0.000442102709637078,NA,1,75
"1470","sp20","sp70","1",NA,-0.0290638736898536,NA,0,75
"1471","sp20","sp72","5",NA,0.0058755189970459,NA,0,75
"1472","sp20","sp72","10",0.0436462234330579,0.00539933753045419,NA,1,75
"1473","sp20","sp73","1",NA,-0.000225286994445809,NA,0,75
"1474","sp20","sp73","2",0.0471377902149483,NA,NA,0,75
"1475","sp20","sp73","5",0.0672485900536111,NA,NA,0,75
"1476","sp20","sp73","6",0.103904358311778,0.00574925944668203,NA,1,75
"1477","sp20","sp73","8",0.0415926312674773,0.0226050847403386,NA,1,75
"1478","sp20","sp73","9",0.00674524402726151,NA,NA,0,75
"1479","sp21","sp23","7",0.000235803801137361,NA,NA,0,75
"1480","sp21","sp26","7",0.000576338115688587,NA,NA,0,75
"1481","sp21","sp26","8",0.0359531383595782,0.039337032798391,NA,1,75
"1482","sp21","sp28","7",-0.0234976317689956,-0.010948378634679,NA,1,75
"1483","sp21","sp28","8",-0.000341384778491655,-0.00117318885875988,NA,1,75
"1484","sp21","sp30","10",NA,NA,0.000379255134255097,0,75
"1485","sp21","sp31","10",0.0156994930301236,0.0270425771956523,NA,1,75
"1486","sp21","sp42","2",NA,NA,-0.000317108684165538,0,75
"1487","sp21","sp43","10",NA,NA,-0.000233207911598023,0,75
"1488","sp21","sp45","10",NA,NA,-0.000476822933139487,0,75
"1489","sp21","sp46","10",NA,NA,-0.000490983535640687,0,75
"1490","sp21","sp47","6",NA,-0.00963741324756378,NA,0,75
"1491","sp21","sp47","10",-0.00126691538202556,-0.00249818295613901,-0.00950047478033981,3,75
"1492","sp21","sp49","2",NA,NA,-0.000356419398450181,0,75
"1493","sp21","sp49","10",NA,NA,-0.000827375257082146,0,75
"1494","sp21","sp51","2",NA,NA,-0.000221838189208582,0,75
"1495","sp21","sp51","10",NA,NA,-0.00026764177260121,0,75
"1496","sp21","sp54","2",-0.0156191463790905,NA,-0.00639490158201367,0,75
"1497","sp21","sp54","10",NA,NA,-0.00862806835683669,0,75
"1498","sp21","sp55","2",-0.00348866836525895,NA,-0.000695392528074868,0,75
"1499","sp21","sp55","9",-0.0143142665823605,-0.0390976718064718,NA,1,75
"1500","sp21","sp55","10",NA,NA,-0.00147554069442108,0,75
"1501","sp21","sp56","10",NA,NA,-0.000718995234581107,0,75
"1502","sp21","sp58","2",NA,NA,-0.00048278660777805,0,75
"1503","sp21","sp58","10",NA,NA,-0.000248135834935485,0,75
"1504","sp21","sp59","2",NA,NA,-0.000389779251180993,0,75
"1505","sp21","sp59","10",NA,NA,-0.000628205152644453,0,75
"1506","sp21","sp60","3",NA,0.0412328756138418,NA,0,75
"1507","sp21","sp60","6",0.0295316149398711,NA,NA,0,75
"1508","sp21","sp60","9",0.0275872632389609,0.0223789193301172,NA,1,75
"1509","sp21","sp60","10",0.0796697204653397,0.0414394171839305,NA,1,75
"1510","sp21","sp66","9",0.0360606079649692,0.0534329142265487,0.0110216441962612,3,75
"1511","sp21","sp69","8",NA,0.000494242900125312,NA,0,75
"1512","sp22","sp25","3",-0.000511584872297418,NA,NA,0,75
"1513","sp22","sp26","1",-0.0112729118985818,NA,NA,0,75
"1514","sp22","sp26","4",-0.00485909305320253,NA,NA,0,75
"1515","sp22","sp28","4",0.000344965121281249,NA,NA,0,75
"1516","sp22","sp33","6",-0.000357470637122949,NA,NA,0,75
"1517","sp22","sp39","4",-0.000211986268242741,NA,NA,0,75
"1518","sp22","sp56","2",0.162118066868552,0.138502603859706,NA,1,75
"1519","sp22","sp56","3",0.0210762065946306,NA,NA,0,75
"1520","sp22","sp56","10",0.139306899894067,0.0948348245741716,NA,1,75
"1521","sp22","sp64","9",NA,-0.014818605942558,NA,0,75
"1522","sp23","sp26","3",0.0458865485406041,0.0534726462813412,NA,1,75
"1523","sp23","sp26","4",0.00272479828657534,0.00165599487459183,NA,1,75
"1524","sp23","sp26","5",0.00565602911446688,0.00146996088696538,NA,1,75
"1525","sp23","sp26","7",0.000341390622245458,NA,NA,0,75
"1526","sp23","sp26","8",0.00110604864661661,0.00275334076171973,NA,1,75
"1527","sp23","sp26","9",0.00341937854370119,0.000559759997136371,NA,1,75
"1528","sp23","sp26","10",0.000434980305424054,NA,NA,0,75
"1529","sp23","sp28","4",-0.0383808321732592,-0.0279991648394145,NA,1,75
"1530","sp23","sp28","5",-0.0454680414084417,-0.01891351330952,NA,1,75
"1531","sp23","sp28","7",-0.0139186892425596,-0.00740849534647776,NA,1,75
"1532","sp23","sp28","8",-0.116484162533345,-0.0923195400639953,NA,1,75
"1533","sp23","sp28","9",-0.0348349352295787,-0.00575795801841556,NA,1,75
"1534","sp23","sp28","10",-0.0476486094350723,-0.0206085865840435,NA,1,75
"1535","sp23","sp29","7",NA,-0.000447861938010609,NA,0,75
"1536","sp23","sp35","7",0.00320245565626574,NA,NA,0,75
"1537","sp23","sp39","3",0.00145074097890582,0.00128180017636366,NA,1,75
"1538","sp23","sp39","8",0.00413160339839749,NA,NA,0,75
"1539","sp23","sp42","7",-0.000317102038839473,NA,NA,0,75
"1540","sp23","sp54","1",-0.00836030260994447,NA,NA,0,75
"1541","sp23","sp59","6",0.000260161488963213,NA,NA,0,75
"1542","sp23","sp70","5",-0.00224775915940387,-0.00116110917970758,NA,1,75
"1543","sp24","sp41","3",-0.0111464265923796,NA,NA,0,75
"1544","sp24","sp41","6",NA,-0.018193051174608,NA,0,75
"1545","sp24","sp57","6",NA,0.000221668325009815,NA,0,75
"1546","sp24","sp62","6",NA,0.0012219202560402,NA,0,75
"1547","sp25","sp42","3",NA,NA,-0.000244485162067044,0,75
"1548","sp25","sp45","4",-0.00145238010645826,-0.0146086914056585,NA,1,75
"1549","sp25","sp45","7",-0.0147472745932804,NA,NA,0,75
"1550","sp25","sp45","10",-0.0144313917208748,-0.0210630350479468,NA,1,75
"1551","sp25","sp47","9",-0.00666545048166041,NA,NA,0,75
"1552","sp25","sp47","10",NA,-0.00557676125903733,NA,0,75
"1553","sp25","sp56","2",-0.00130047302355072,NA,NA,0,75
"1554","sp25","sp56","3",-0.033691791352964,-0.0422213261675547,-0.00577938872437946,3,75
"1555","sp25","sp56","7",-0.0233458891222877,-0.0223586889776878,NA,1,75
"1556","sp25","sp56","9",NA,-0.0246222846117495,NA,0,75
"1557","sp25","sp71","4",NA,0.0367297518021901,NA,0,75
"1558","sp26","sp28","2",-0.0375417578130606,-0.023962056264491,NA,1,75
"1559","sp26","sp28","4",-0.0981203696744403,-0.0816058361457238,-0.0060161234081007,3,75
"1560","sp26","sp28","5",-0.172196803162138,-0.10804028272072,-0.0733496010626228,3,75
"1561","sp26","sp28","7",-0.0340192613190283,-0.0139794186485271,NA,1,75
"1562","sp26","sp28","8",-0.0132160429113643,-0.0414392831033223,NA,1,75
"1563","sp26","sp28","9",-0.136268570435867,-0.134455209760408,-0.029062067982692,3,75
"1564","sp26","sp28","10",-0.0127032725730146,NA,NA,0,75
"1565","sp26","sp38","3",-0.00151484995224036,-0.00106212132865316,NA,1,75
"1566","sp26","sp38","4",-0.000806880891672996,-0.00300234095302105,NA,1,75
"1567","sp26","sp39","3",0.0438837105557597,0.0332852127862327,0.00220376749368809,3,75
"1568","sp26","sp39","4",0.0602964465896393,0.0517659663267287,0.00806339802900746,3,75
"1569","sp26","sp39","6",0.083162126856134,0.060592331268038,0.0182477571413609,3,75
"1570","sp26","sp40","4",-0.00301050481117093,-0.00238076187679963,NA,1,75
"1571","sp26","sp42","4",-0.00287722720883555,-0.00242037988584583,-0.000518938529471276,3,75
"1572","sp26","sp42","6",NA,-0.00166188288038328,-0.00132085047907123,2,75
"1573","sp26","sp51","4",-0.000476053844873345,-0.00280865615587573,-0.000253594019098781,3,75
"1574","sp26","sp51","6",NA,NA,-0.0005704093324196,0,75
"1575","sp26","sp52","6",NA,NA,-0.000271422155887935,0,75
"1576","sp26","sp61","4",0.000608275385357443,NA,NA,0,75
"1577","sp26","sp69","8",0.00626449453666772,0.0174576082164208,NA,1,75
"1578","sp26","sp70","5",-0.00851272519198282,-0.00663264206878409,NA,1,75
"1579","sp27","sp40","5",-0.00377693987283643,-0.00354107441603177,NA,1,75
"1580","sp27","sp40","8",NA,-0.000850105640821422,NA,0,75
"1581","sp27","sp42","5",NA,NA,-0.000213734651330173,0,75
"1582","sp27","sp50","5",NA,-0.000630813464043449,NA,0,75
"1583","sp27","sp55","5",NA,NA,-0.00317303549954174,0,75
"1584","sp27","sp59","2",-0.00670120187861567,NA,NA,0,75
"1585","sp28","sp29","1",NA,0.0325348836144371,NA,0,75
"1586","sp28","sp39","4",-0.00428066941358769,-0.00306166899642824,NA,1,75
"1587","sp28","sp39","8",-0.000345773267974536,NA,NA,0,75
"1588","sp28","sp40","4",0.000213726953967008,NA,NA,0,75
"1589","sp28","sp42","4",0.000204265080372425,NA,NA,0,75
"1590","sp28","sp53","3",NA,-0.0109129041897082,NA,0,75
"1591","sp28","sp63","6",NA,0.0209586482572258,NA,0,75
"1592","sp28","sp69","2",NA,-0.00464798603278788,NA,0,75
"1593","sp28","sp69","8",NA,-0.000520656236708773,NA,0,75
"1594","sp28","sp70","5",0.068432628916238,0.0853400693567115,NA,1,75
"1595","sp29","sp44","7",NA,NA,-0.00189381815062618,0,75
"1596","sp29","sp45","7",NA,NA,-0.000213560049257533,0,75
"1597","sp29","sp46","7",NA,NA,-0.0105655634453271,0,75
"1598","sp29","sp48","7",NA,NA,-0.000834836959796739,0,75
"1599","sp29","sp49","7",NA,NA,-0.0013963048490903,0,75
"1600","sp29","sp52","7",NA,NA,-0.000539468920118842,0,75
"1601","sp29","sp53","7",NA,NA,-0.00787150873949729,0,75
"1602","sp29","sp54","7",NA,NA,-0.000582871156078701,0,75
"1603","sp29","sp55","7",NA,NA,-0.000477363142971557,0,75
"1604","sp29","sp57","7",NA,NA,-0.000226477783918966,0,75
"1605","sp29","sp58","4",0.000861769948363907,NA,NA,0,75
"1606","sp29","sp59","7",NA,NA,-0.000288633537973471,0,75
"1607","sp30","sp37","7",NA,NA,0.000257866829859038,0,75
"1608","sp30","sp39","2",NA,NA,0.00049304943328972,0,75
"1609","sp30","sp39","3",NA,NA,0.000430199608079009,0,75
"1610","sp30","sp39","9",NA,NA,0.000318685399664287,0,75
"1611","sp30","sp39","10",NA,NA,0.000242796693186814,0,75
"1612","sp30","sp40","2",-0.0113178621814622,NA,NA,0,75
"1613","sp30","sp40","3",-0.0100085233777854,NA,NA,0,75
"1614","sp30","sp40","7",-0.0410300840236932,-0.0203752078993244,NA,1,75
"1615","sp30","sp40","9",-0.0261742602022981,NA,NA,0,75
"1616","sp30","sp41","2",NA,NA,-0.000460155876316448,0,75
"1617","sp30","sp41","3",NA,NA,-0.000894189972098233,0,75
"1618","sp30","sp41","8",NA,NA,-0.000538905789818337,0,75
"1619","sp30","sp42","2",NA,NA,-0.00137756201760096,0,75
"1620","sp30","sp42","3",NA,NA,-0.00583228583648583,0,75
"1621","sp30","sp42","4",NA,NA,-0.000324461747675575,0,75
"1622","sp30","sp42","6",NA,NA,-0.000566694850184919,0,75
"1623","sp30","sp42","8",NA,NA,-0.000944350147315403,0,75
"1624","sp30","sp42","9",NA,NA,-0.00361898057612895,0,75
"1625","sp30","sp42","10",NA,NA,-0.0010489802479165,0,75
"1626","sp30","sp43","2",NA,NA,-0.00055720196517332,0,75
"1627","sp30","sp43","3",NA,NA,-0.000457560314844945,0,75
"1628","sp30","sp43","5",NA,NA,-0.00510312032192769,0,75
"1629","sp30","sp43","9",NA,NA,-0.0002933361820363,0,75
"1630","sp30","sp43","10",NA,NA,-0.00170442170314657,0,75
"1631","sp30","sp44","2",NA,NA,-0.000238306900137277,0,75
"1632","sp30","sp44","3",NA,NA,-0.00304607128853043,0,75
"1633","sp30","sp44","4",NA,NA,-0.00111661208571389,0,75
"1634","sp30","sp44","5",NA,NA,-0.00381129815403896,0,75
"1635","sp30","sp44","6",NA,NA,-0.00205962566834782,0,75
"1636","sp30","sp44","7",NA,NA,-0.00104690051401714,0,75
"1637","sp30","sp44","8",NA,NA,-0.00721597287693821,0,75
"1638","sp30","sp44","9",NA,NA,-0.00218688745603577,0,75
"1639","sp30","sp44","10",NA,NA,-0.00597832667413221,0,75
"1640","sp30","sp45","3",NA,NA,-0.00216825602942469,0,75
"1641","sp30","sp45","5",NA,NA,-0.0034051078357149,0,75
"1642","sp30","sp45","6",NA,NA,-0.000347048692101831,0,75
"1643","sp30","sp45","7",NA,NA,-0.000582411662998703,0,75
"1644","sp30","sp45","8",NA,NA,-0.00171691275685773,0,75
"1645","sp30","sp45","9",NA,NA,-0.00441991389033533,0,75
"1646","sp30","sp45","10",NA,NA,-0.00368609981018792,0,75
"1647","sp30","sp46","3",NA,NA,-0.0322024242865646,0,75
"1648","sp30","sp46","4",NA,NA,-0.00353250872922127,0,75
"1649","sp30","sp46","5",-0.0386845631332986,-0.00744108641451232,-0.10782931981572,3,75
"1650","sp30","sp46","6",NA,NA,-0.0205303489173098,0,75
"1651","sp30","sp46","7",NA,NA,-0.0262563262805061,0,75
"1652","sp30","sp46","8",NA,NA,-0.0221137457083174,0,75
"1653","sp30","sp46","9",NA,NA,-0.00700212002547788,0,75
"1654","sp30","sp46","10",NA,NA,-0.0516056166277782,0,75
"1655","sp30","sp47","2",NA,NA,-0.000290293774072858,0,75
"1656","sp30","sp47","3",NA,NA,-0.00157947401507495,0,75
"1657","sp30","sp47","6",NA,NA,-0.000992549365217919,0,75
"1658","sp30","sp47","8",NA,NA,-0.00143328101039381,0,75
"1659","sp30","sp47","9",NA,NA,-0.00227561682450464,0,75
"1660","sp30","sp47","10",NA,NA,-0.000520640109778738,0,75
"1661","sp30","sp48","7",NA,NA,-0.000762958346809648,0,75
"1662","sp30","sp48","8",NA,NA,-0.000517904127396686,0,75
"1663","sp30","sp48","9",NA,NA,-0.000977438864261884,0,75
"1664","sp30","sp48","10",NA,NA,-0.000667581617355348,0,75
"1665","sp30","sp49","2",NA,NA,-0.0010440196828481,0,75
"1666","sp30","sp49","3",-0.000232092393830015,NA,-0.0971367648793747,0,75
"1667","sp30","sp49","4",-0.00783168326394645,-0.02895019533178,-0.0592596806904538,3,75
"1668","sp30","sp49","5",-0.0208612326062129,-0.0306305538563023,-0.0833633502147297,3,75
"1669","sp30","sp49","6",NA,NA,-0.00337299112492758,0,75
"1670","sp30","sp49","7",NA,NA,-0.027722980183662,0,75
"1671","sp30","sp49","8",NA,NA,-0.134836396674492,0,75
"1672","sp30","sp49","9",NA,NA,-0.0230687950441468,0,75
"1673","sp30","sp49","10",NA,-0.0130665828158704,-0.0701662360477713,2,75
"1674","sp30","sp50","2",NA,NA,-0.000997310367062165,0,75
"1675","sp30","sp50","3",NA,NA,-0.00383232871145852,0,75
"1676","sp30","sp50","4",NA,NA,-0.000861855286445701,0,75
"1677","sp30","sp50","5",NA,NA,-0.000566710722166784,0,75
"1678","sp30","sp50","6",NA,NA,-0.00187979133376267,0,75
"1679","sp30","sp50","7",NA,NA,-0.000353336277222752,0,75
"1680","sp30","sp50","8",NA,NA,-0.00103675985236833,0,75
"1681","sp30","sp50","9",NA,NA,-0.00107937169901808,0,75
"1682","sp30","sp50","10",NA,NA,-0.000269375854748373,0,75
"1683","sp30","sp51","2",NA,-0.0152224043169344,-0.0106342988364875,2,75
"1684","sp30","sp51","3",NA,NA,-0.00608590572597934,0,75
"1685","sp30","sp51","4",NA,NA,-0.000290386834386756,0,75
"1686","sp30","sp51","5",NA,NA,-0.000872336051148339,0,75
"1687","sp30","sp51","6",NA,NA,-0.000698562008626949,0,75
"1688","sp30","sp51","7",NA,NA,-0.000354935940010616,0,75
"1689","sp30","sp51","8",NA,NA,-0.0115191836259583,0,75
"1690","sp30","sp51","9",NA,NA,-0.00172098674291465,0,75
"1691","sp30","sp51","10",NA,NA,-0.00167995457834285,0,75
"1692","sp30","sp52","2",NA,NA,-0.00102926956319712,0,75
"1693","sp30","sp52","3",NA,NA,-0.0111499979334727,0,75
"1694","sp30","sp52","4",NA,NA,-0.00100015255023039,0,75
"1695","sp30","sp52","5",NA,NA,-0.00445565802931606,0,75
"1696","sp30","sp52","6",NA,NA,-0.000512680203075673,0,75
"1697","sp30","sp52","7",NA,NA,-0.00299653900303314,0,75
"1698","sp30","sp52","8",NA,NA,-0.0127950239728274,0,75
"1699","sp30","sp52","9",NA,NA,-0.0043101091040626,0,75
"1700","sp30","sp52","10",NA,NA,-0.000742539018908557,0,75
"1701","sp30","sp53","3",NA,NA,-0.00447738636792731,0,75
"1702","sp30","sp53","4",NA,NA,-0.000591809144955533,0,75
"1703","sp30","sp53","5",NA,NA,-0.00855926982769082,0,75
"1704","sp30","sp53","6",NA,NA,-0.00303479518012152,0,75
"1705","sp30","sp53","7",NA,NA,-0.00349891436736496,0,75
"1706","sp30","sp53","8",NA,NA,-0.00267810421341294,0,75
"1707","sp30","sp53","9",NA,NA,-0.000752512193033665,0,75
"1708","sp30","sp53","10",NA,NA,-0.00545774440950397,0,75
"1709","sp30","sp54","2",NA,NA,-0.0172105911735304,0,75
"1710","sp30","sp54","3",NA,NA,-0.0730954974992827,0,75
"1711","sp30","sp54","4",NA,NA,-0.00325162843549663,0,75
"1712","sp30","sp54","5",NA,NA,-0.00322013829015645,0,75
"1713","sp30","sp54","6",NA,NA,-0.0252006271395648,0,75
"1714","sp30","sp54","7",NA,NA,-0.00202856394915716,0,75
"1715","sp30","sp54","8",NA,NA,-0.0148374952726901,0,75
"1716","sp30","sp54","9",NA,NA,-0.0419591441423533,0,75
"1717","sp30","sp54","10",NA,NA,-0.0645341976359318,0,75
"1718","sp30","sp55","2",NA,NA,-0.00234601743629344,0,75
"1719","sp30","sp55","3",NA,NA,-0.0314716476824789,0,75
"1720","sp30","sp55","4",NA,NA,-0.000324005768627336,0,75
"1721","sp30","sp55","5",NA,NA,-0.000561022463843766,0,75
"1722","sp30","sp55","6",NA,NA,-0.0206014393842459,0,75
"1723","sp30","sp55","7",NA,NA,-0.0004854746301162,0,75
"1724","sp30","sp55","8",NA,NA,-0.00221256895869506,0,75
"1725","sp30","sp55","9",NA,NA,-0.0240968607991467,0,75
"1726","sp30","sp55","10",NA,NA,-0.0101892882445551,0,75
"1727","sp30","sp56","3",NA,NA,-0.000253948557126109,0,75
"1728","sp30","sp56","8",NA,NA,-0.000595306805972846,0,75
"1729","sp30","sp56","9",NA,NA,-0.00100684046781854,0,75
"1730","sp30","sp56","10",NA,NA,-0.00471540303412211,0,75
"1731","sp30","sp57","3",NA,NA,-0.0091910601372923,0,75
"1732","sp30","sp57","4",NA,NA,-0.00620149205440475,0,75
"1733","sp30","sp57","5",NA,NA,-0.0055613423353984,0,75
"1734","sp30","sp57","6",NA,NA,-0.00096342997107344,0,75
"1735","sp30","sp57","7",NA,NA,-0.00242215165861357,0,75
"1736","sp30","sp57","8",NA,NA,-0.0114529034990729,0,75
"1737","sp30","sp57","9",NA,NA,-0.00252116186740657,0,75
"1738","sp30","sp57","10",NA,NA,-0.00190270971297683,0,75
"1739","sp30","sp58","2",NA,NA,-0.00199070670791965,0,75
"1740","sp30","sp58","3",NA,NA,-0.00257831921534539,0,75
"1741","sp30","sp58","5",0.00194317179045462,0.000732961206161423,-0.000338375670075376,3,75
"1742","sp30","sp58","6",NA,NA,-0.000867658203929089,0,75
"1743","sp30","sp58","8",NA,NA,-0.00217440350450963,0,75
"1744","sp30","sp58","9",NA,NA,-0.000790737316184604,0,75
"1745","sp30","sp59","2",NA,NA,-0.00225173115965292,0,75
"1746","sp30","sp59","3",NA,NA,-0.0100051702114351,0,75
"1747","sp30","sp59","5",NA,NA,-0.000472231345302849,0,75
"1748","sp30","sp59","6",NA,NA,-0.00209661772347666,0,75
"1749","sp30","sp59","7",NA,NA,-0.00303338802777555,0,75
"1750","sp30","sp59","8",NA,NA,-0.00029914110418696,0,75
"1751","sp30","sp59","9",NA,NA,-0.00459014841187703,0,75
"1752","sp30","sp59","10",NA,NA,-0.00240064872407756,0,75
"1753","sp30","sp60","2",NA,NA,-0.000583999611091818,0,75
"1754","sp30","sp60","3",NA,NA,-0.00157242747228614,0,75
"1755","sp30","sp60","5",NA,NA,-0.0104583497356583,0,75
"1756","sp30","sp60","6",NA,NA,-0.000622374273732479,0,75
"1757","sp30","sp60","8",NA,NA,-0.000677261538243309,0,75
"1758","sp30","sp61","2",NA,0.00040619427867381,NA,0,75
"1759","sp30","sp70","4",NA,-0.0422578547338424,NA,0,75
"1760","sp30","sp75","2",NA,NA,0.000531028116709429,0,75
"1761","sp31","sp44","8",NA,0.000990026106475616,NA,0,75
"1762","sp31","sp57","6",NA,-0.000740019374146814,NA,0,75
"1763","sp31","sp60","10",0.000898840573097039,0.000806729921263638,NA,1,75
"1764","sp31","sp67","2",NA,-0.047295530202972,NA,0,75
